-1,930868578;0,099593191;0,323358301;-2,311309364;0,567324895;-0,120001028;-0,238941246;-0,201194709;-0,555349413;-0,201127187;1,241349219;-0,992724795;0,277964056;0,294684016;0,225169214;-0,201133151;1,674523785;0,550908031;-0,752973813;-0,201227942;0,838405097;-0,763932738;-0,201189683;-0,811156615;-0,200888034;-2,258627272;0,403545863;-0,625362729;-0,517685432;-0,337026993;-1,927870774;-0,201130689;-0,79235564;-0,201184901;1,39618665;-0,781841334;0,098959946;1,43135013;-1,063606287;-1,741517944;-0,021566141;-0,201179859;-1,324499517;-0,02046003;-0,201142067;-1,338577257;-0,1035108;-0,201126857;1,073398609;-0,05963521;0,542254572;-0,72528688;0,073643214;-0,830568457;1,050203623;0,50683785;-1,444962057;-0,201151445;0,311749135;-0,661978815;-1,360028087;-1,163764502;1,170412153;0,957660033;1,016613943;1,568962509;1,097813295;-0,201108287;-0,024185629;-0,118451051;1,357903045;0,33981743;1,010368686;-1,414210227;-1,792338199;-1,702375937;1,10491775;-0,284374543;0,839870826;0,981720983;-0,914059126;-1,514907605;0,877828712;0,39379131;-0,672203921;-0,201203495;-0,201170292
-1,797267649;0,715852115;-0,055393479;-0,853542238;-2,462983311;0,76328556;0,233989613;-0,193552927;-0,782823989;-0,193536761;-1,274718725;0,385602244;0,603811128;-1,656346537;0,583934747;-0,193528626;0,581941397;1,944237306;-0,909513862;-0,193565786;-0,552077576;-0,172297423;-0,193553295;0,184515075;-0,193346486;0,681990753;1,455225806;1,605720195;-0,795900705;-0,064057842;1,04831572;-0,193543463;-0,665319625;-0,193546683;-2,192135714;0,613732332;1,003548187;-1,444718889;-1,235055916;0,878957027;-0,444674237;-0,193566785;0,554282417;0,360588476;-0,193553555;-0,906576104;-0,143209671;-0,193535863;-1,71E-01;-1,193025795;0,734720619;0,640248318;-0,925974525;-1,208822458;-1,164247532;-0,269364353;-2,072679524;-0,193546668;-0,194213344;-1,673018077;-0,032964778;1,746988344;0,016550063;0,091997126;1,345801953;0,332758523;1,641364666;-0,193522563;0,337529524;0,554775129;1,198136122;-0,158175041;-1,328502431;0,451122678;1,275969301;-0,035135385;-0,112540575;0,661918634;-1,022464338;0,288933434;1,08289279;-1,987091958;-0,093301016;0,468506998;-0,869229601;-0,193561037;-0,193549274
-1,509406477;0,804861418;-0,161164448;-1,044680521;0,36068522;1,577152601;-0,174759642;-0,155732879;-1,765461747;-0,15573355;-1,075059799;-0,10014991;0,045079741;0,24497383;-1,41409068;-0,155751005;0,366744461;-1,377066947;-0,726591601;-0,155734234;-1,026769407;0,903955603;-0,155739205;-1,493882249;-0,155694206;2,025263664;-0,601829387;1,336850337;-0,835584163;-0,231611997;1,729619958;-0,155755788;-1,801623373;-0,155737656;0,636843095;-0,531839224;-2,123076041;1,378582925;0,87528631;0,05677115;-0,648727704;-0,155745683;-1,497134695;0,419253462;-0,155764516;-0,150150351;-0,640436426;-0,155747157;-0,393338806;1,229482574;-0,319876895;-0,368535085;-0,055128794;-0,827019483;0,895732697;-0,640300773;1,215224643;-0,155748711;0,58848646;0,205324239;1,172145342;-0,046122152;1,024954588;-0,742103988;-0,627050523;1,143135842;-1,813906543;-0,155743322;-1,312887983;-0,05691364;-0,449006675;0,197725996;-0,84716013;-0,144606074;-0,316396877;-0,001904497;2,354356275;-1,230149212;-1,282614388;0,353114155;0,526280461;-1,039737101;1,416435798;-2,153090126;-1,262603721;-0,155738243;-0,155744806
-1,840614365;0,142550844;0,929970889;-2,084235415;1,209959469;-1,285796704;0,141275542;-0,181385453;-0,800568631;-0,181372033;-0,552041814;-1,083546829;0,014104296;0,1553385;0,392956451;-0,181354195;-1,577646398;0,769148911;1,387523922;-0,181387837;-0,828122274;0,069774854;-0,181386804;-0,266368297;-0,181187222;0,037610117;-1,983202539;-1,150019444;-0,011189417;-1,02479766;-1,27127027;-0,181371471;-2,167234936;-0,181382172;1,249262687;-2,88151656;-0,079514444;-1,071038949;1,509700172;0,889072492;0,127718725;-0,181387801;-0,087369937;0,03262482;-0,181369726;1,096960583;-1,416254077;-0,181357709;-0,50442867;-0,318389044;-0,480796547;1,390710799;0,569517313;0,850116433;-0,666709828;0,684882355;0,439932421;-0,18137532;1,090043386;1,117827763;-0,997207034;0,276209875;-0,595119246;0,75713997;1,210620685;-1,677393829;1,39496478;-0,181341849;-1,009524467;0,511128396;-1,108910387;0,026573647;-0,757190944;0,393722405;-1,509618221;0,519631716;-0,484884949;-0,682696394;-0,207240793;-0,684793936;0,913188374;0,986129998;-0,418781506;0,03028943;-0,530979411;-0,181380088;-0,181382227
-1,140212121;-1,36621574;-0,315604826;0,644411701;-0,920590948;0,460189877;0,402768675;-0,147837736;-1,047111728;-0,147824496;1,755933033;-0,83178285;-1,322117921;0,320216332;1,238832421;-0,147800429;1,305928751;-1,174055334;-0,779806101;-0,147840871;-1,483089824;-1,15701124;-0,147831881;-1,788077928;-0,147743643;-0,483643196;-1,141247386;-1,556219478;1,073625896;-1,452243226;-1,8179886;-0,147811414;1,605669339;-0,147831631;-0,58423899;0,896602674;0,196013464;0,872621411;0,619510273;-1,622985211;0,808505921;-0,147829668;0,169896313;0,908059551;-0,147798756;-1,161895442;1,29608549;-0,14779934;1,084235691;1,228561735;-0,925254852;-1,864631256;-0,936843669;0,453185615;-1,568582301;-2,039730626;0,710578788;-0,147809996;-1,008023188;0,908468197;1,504214027;1,222342595;-1,210360817;-1,307328567;1,422764425;1,232016604;-1,230375981;-0,147789326;-0,074689705;-0,799890625;-1,369364789;-1,89249076;-2,14823732;1,763117209;0,010381771;0,685766853;-0,671451755;1,238027226;1,187407326;-0,488471098;1,073865907;-1,79471267;0,484167387;-0,407995202;0,807320477;-0,147832613;-0,147823572
-2,36584961;0,25714722;0,288382697;0,774629663;0,032759357;-0,781773738;0,561449892;-0,254402079;-0,946423809;-0,254348309;0,542002248;-1,04717508;0,400396213;0,062493958;-0,714472171;-0,254326804;0,633783023;0,794102088;-1,351324364;-0,25443301;-0,207896811;-0,597290742;-0,254403466;-0,897091951;-0,254134719;1,420513484;0,701562896;-0,618079902;-0,092858607;-0,257141697;1,486168782;-0,254365657;-1,102452352;-0,254396885;0,359426894;-0,415260484;0,537612116;-1,936724056;1,197792799;-0,144540522;0,222882665;-0,254394654;1,204464173;-1,175491374;-0,254360421;-0,533954699;-0,242227689;-0,2543509;-1,910665478;-1,507605696;0,803577603;-0,28001445;0,200500308;-0,04066139;-0,588191292;0,516856781;0,421424666;-0,254369134;0,380069288;0,035252181;0,129007699;-0,652660053;1,456632403;-0,594192199;-1,139983017;0,46332068;0,059421044;-0,254352512;-0,817089522;-2,177144184;-0,842079071;-0,046998432;0,328996612;1,88991395;0,721312157;-0,274952783;-0,361408392;0,310406468;0,720483661;-1,495003076;-0,525189201;0,779723008;-0,098293178;0,138549799;-0,554205325;-0,254412588;-0,254380265
-1,443009924;-1,391107858;0,826585427;0,253199614;1,819835475;1,412980778;0,532817119;-0,187014335;-1,788920633;-0,186990843;-0,093851899;1,602457434;-0,55711038;-0,797775982;0,758849362;-0,18698068;-0,755897032;-1,260913242;-0,761013379;-0,18701114;-1,256913367;0,075974501;-0,187016166;-1,514438574;-0,18692927;0,171872261;0,362162173;-1,640286307;0,245533971;-1,280970768;-0,376860737;-0,187027475;0,842402899;-0,187017322;0,727277245;0,377376604;-0,450183425;-1,695696084;-1,534622989;0,419509989;-1,46151781;-0,18701596;0,390166323;-0,200657614;-0,187028909;0,317425935;-2,025975794;-0,187031864;-0,896005787;-1,873773096;0,6743923;-0,234973221;0,491666582;-1,706585421;1,023821011;0,825441667;-2,740670014;-0,187021901;1,165422296;-1,07510577;-0,926556416;2,013381519;-0,703584518;-0,979946798;-2,105414845;-0,084896942;-1,775939331;-0,187020689;1,227378518;0,478209576;2,098356504;0,518770088;0,188670062;0,396222602;-2,131144818;1,531175606;-0,273576114;0,019768813;-0,261574965;0,604357735;-1,466065266;1,36896207;0,749337142;0,711588638;2,033992059;-0,187013812;-0,187018244
-1,400879464;-0,889922338;1,067165196;-0,428090841;-0,607703735;0,780456306;-0,287447809;-0,112882315;0,852946429;-0,112814377;1,680405232;1,171767868;-0,738714222;-0,078482921;-1,223258215;-0,112823233;0,371807257;0,933795743;1,064978102;-0,112880672;-0,833595205;0,102206622;-0,112879761;1,588295326;-0,112842272;-0,92859078;-1,67264154;0,343047131;-2,865818608;-1,328733137;0,369632584;-0,1128925;-0,37909686;-0,112887778;-0,678219797;-0,219815491;-0,26355641;0,120822038;1,235351845;-0,758449699;-1,869077111;-0,112880813;1,372244734;1,203975723;-0,112886597;-1,683654518;-1,096440296;-0,112906091;1,129069851;-2,79282921;-0,311806931;0,837406194;-0,103986318;0,62213342;0,928692669;-0,11111176;0,940277365;-0,112889809;-1,149660723;-0,36339641;0,533714549;-0,694069488;-0,863840494;-0,363282116;-1,244279896;1,124787769;-0,929975627;-0,112864483;1,141637416;0,211756169;-0,879453418;-0,944614816;1,593518444;-0,335586149;1,298622213;-1,664566937;-1,127569737;-0,348553114;0,684966165;1,128298803;-0,534821219;1,264632728;-1,297919118;-0,853613411;0,332955763;-0,112886816;-0,11288674
-2,370817271;1,568416903;0,160393616;0,712915681;-0,80515648;0,068248161;-1,65147553;-0,251189251;1,329822432;-0,25111531;0,992423932;-0,104450438;0,154291853;-0,860737061;0,247695669;-0,251138024;1,431246696;-0,932953358;-1,879439488;-0,251225102;-0,931083539;2,325621316;-0,251182886;-0,012521251;-0,250977701;0,18243758;0,536416219;0,520309584;0,277665481;0,775335434;0,225152509;-0,251106642;0,799358667;-0,251165132;-0,088036127;-0,943395314;-0,544230931;-0,239043935;0,628528834;0,25701288;0,678503285;-0,251159919;-0,35947245;-0,290950806;-0,251083177;0,523673965;-0,582134486;-0,251068173;-1,344732096;0,012486265;1,07148205;1,391668581;0,872998614;-0,546936194;-0,968490444;-2,137285828;-0,89949513;-0,251114411;-0,221884851;0,944033832;0,648551546;-0,682755251;-0,567412011;0,830031308;-0,306036677;-1,659251331;-0,830023363;-0,251042985;2,243069492;0,161688052;-0,07193313;0,752891229;0,77715087;-1,526559762;-0,869450891;-0,292614801;-0,090524092;-2,380114855;0,070580656;-2,570062;0,714637992;-0,669645661;-1,120090022;-0,328619538;0,157515581;-0,251179072;-0,251147912
-0,548273055;-1,337305879;-0,811026323;0,425782162;0,406050212;0,451380879;0,750837327;-0,079535696;-1,189067919;-0,079527743;-1,727446778;0,024140857;-0,997826897;0,841783798;0,596284401;-0,079479255;-1,013209055;-0,844697454;-2,173651887;-0,079543172;0,316423889;1,007147753;-0,079527694;1,146049759;-0,079509292;-1,901809442;0,929419793;1,879233432;0,327975769;-0,617928167;-1,139399867;-0,079487947;0,540018496;-0,079524379;0,116511252;0,439593566;-0,004093779;0,743608871;-0,680298236;0,656826429;-0,509969594;-0,079523342;1,184692637;-1,124152235;-0,079477973;1,486182105;-0,001296049;-0,079487981;0,503572627;-1,666322636;-1,562084603;-0,476022523;-0,532843457;1,091365812;0,270667744;-0,80433244;0,40044063;-0,079502238;-1,74209168;0,306896312;-1,551575769;-0,849261805;0,698462052;-0,944378858;-1,248586127;-0,864326346;-0,000873808;-0,079464287;-1,246253503;0,221664078;-1,181377668;-2,021721487;0,432169048;-1,322235953;0,54259254;1,163206505;-0,990066903;-1,119517547;1,34693806;0,305779262;1,521553188;0,275544799;0,627956389;-0,776052016;-2,173338222;-0,079532347;-0,079518347
