-0,507792238;-1,292782889;-0,142126386;-0,928488733;-0,139182557;0,79751653;1,769538323;-0,14688972;-0,141786012;-0,137082479;-0,1375873;-0,141815486;-0,020562411;-0,132658264;-0,016642669;0,927659752;-0,141998759;-0,146570665;-0,888554475;-0,745550627;0,273696831;-0,373352366;-0,144216715;-0,082661022;-0,139963774;0,681303319;-0,143283664;-0,142696372;-0,142771045;0,484921082;-0,145153476;0,607888882;0,147037358;-0,459783474;0,428794361;-0,146761326;-1,709421951;-0,311550683;-0,018703323;-0,1437582;-0,110909733;-0,145428747;-0,79920899;-0,1371888;-0,146148767;-0,140776368;-0,13801998;1,332170254;-0,115198147;1,018098228;-0,146660705;0,816966591;-0,582739872;1,520483886;1,145770295;-0,997190302;-1,181704569;-0,02185488;-0,137517659;-0,129387282;-0,138840936;-0,140861695;0,531125267;-0,143135354;-0,118814567;0,713538138;-0,143386771;0,662535089;-0,615349779;-0,219692342;-0,065989162;-0,144740753;0,578442312;-0,713234754;-0,140999788;-0,139055011;-0,080384059;0,036927195;-0,140458235;0,159615282;0,010115309;-0,106213782;-0,144810541;-0,944962374;1,078387906;-0,191997659;0,758454238;-1,23350767;-0,699986995;-0,144852914;-0,137601141;-0,144026015;0,600936721;-0,136647739;-0,061059948;-0,13967601;-0,224330624;-0,14287316;-0,388711844;0,314542783;0,611095253;-1,860849097;-0,613111825;-1,170698536;-0,142759745;-0,087989299;-0,136979496;-0,284912136;0,646340656;0,273549234;-0,144856183;0,79236063;-0,259582214;-0,087966419;-0,136232327;-0,147688418;-0,14598254;-0,156396452;-0,145799281;0,040374942;-0,146517031;-0,145993284;-0,056448036;-0,073177418;-0,791790778;-0,410443838;-0,166601051;-0,138386332;0,048469761;-0,155527491;-0,108893235;-0,145693524;-0,142963905;0,204696985;-0,459829091;-0,565099722;-0,145955752;-0,142953908;-0,435621859;-0,141334518;-0,142962663;-0,13204059;0,409925568;-0,148269238;-0,010062093;0,314151818;-1,343610446;-0,140108546;0,292473481;-0,145654095;0,557343031;0,12498253;-1,018530531;-0,137271325;1,036196555;-0,047032516;-0,232164349;-0,040105171;0,305404556;-0,510097952;-1,298618825;-0,667075786;0,954955038
-0,373929072;0,236275885;-0,08209463;0,67124472;-0,085976051;-0,54175497;-0,331985221;-0,080875018;-0,08655561;-0,079154582;-0,08183908;-0,085750206;-0,351938469;-1,062439715;0,441171236;0,761715927;-0,078011404;-0,084126504;-0,507501534;0,320607789;1,670979181;-0,949577344;-0,08133567;0,006186793;-0,080142681;-0,596007608;-0,085087798;-0,082311478;-0,087112407;-0,628946761;-0,086247492;-0,576445506;0,896878208;-0,199616872;-0,665244;-0,080935445;0,392176851;-0,251279649;0,000592243;-0,083975741;-0,062469521;-0,08786982;0,24396877;-0,085162187;-0,078825984;-0,083895384;-0,084061947;-0,531434822;-0,065809071;0,59623827;-0,085746634;-1,142651939;0,402543811;-1,749744647;-0,799591;0,598339441;-1,075872543;0,843805839;-0,082865088;0,085120533;-0,077548445;-0,083761103;-1,336559994;-0,080103806;-0,623758588;0,39241748;-0,082896177;-0,216596012;-0,010823854;-0,504166872;-0,101946731;-0,081775471;-0,816955479;0,555869774;-0,077860886;-0,086051423;-0,040989308;-0,177601287;-0,08368037;-0,667977476;0,031181237;-0,057102742;-0,078446507;0,89165524;-0,123460731;-0,782195457;0,533903338;0,541918454;0,229626194;-0,076260723;-0,075848298;0,092904199;0,775383568;-0,079492043;-0,044200517;-0,076791219;-0,042828515;-0,079605671;0,46586337;0,002225341;0,432456809;0,31851322;-0,423492609;-0,709296399;-0,081346302;-0,010750736;-0,084437076;0,148167596;1,680711001;-0,580495906;-0,077355908;-0,26312984;-0,226221462;-0,034367111;-0,083844647;-0,079927091;-0,082026829;-0,029580234;-0,07778903;-0,458091548;-0,086699327;-0,086086683;-0,085751475;-0,050605256;-0,509204685;0,70923644;-0,137494027;-0,086115583;1,766622659;-0,191035973;-0,06669155;-0,079784206;-0,08263671;-0,601972583;-1,542730294;-0,75885645;-0,085377107;-0,084413982;-0,330568521;-0,083589959;-0,087026688;-0,083771894;-0,766070652;-0,084316298;-0,409080633;0,063400991;-1,431446322;-0,082828569;0,461238469;-0,087203776;-0,77184752;-0,548501687;-1,330349544;-0,077861957;-0,283726743;-0,029015056;-0,241805138;-0,025396671;-0,67334643;-0,033031601;0,279580245;0,921848723;-0,68858225
-0,320207283;-0,468162251;-0,088270671;0,724985139;-0,088986202;-0,691255841;-0,535582398;-0,088030086;-0,084914176;-0,086989568;-0,079768002;-0,088195926;0,043995009;-0,197146501;0,126077791;-0,851793817;-0,080233489;-0,078290663;-0,206708225;0,010191847;-0,522770341;-0,465028539;-0,079651644;0,001227262;-0,087337089;0,426362591;-0,083466572;-0,079808477;-0,084194908;-0,478811225;-0,081176373;-0,783538286;-0,753122195;-0,389813954;0,002433116;-0,086383218;0,5969226;0,225776019;0,181903096;-0,0867164;-0,071040767;-0,081418335;0,918462269;-0,086868135;-0,090421432;-0,078955985;-0,087520488;-0,603692002;-0,074544487;0,305396939;-0,08552282;0,974023391;-0,900172986;0,489374402;-0,398854715;-0,395526023;-0,167078227;-0,421994407;-0,089855475;-0,033865019;-0,07983026;-0,089390971;-0,761411574;-0,089781174;-0,022560496;0,515921614;-0,087040668;-0,890018989;1,398438777;0,316453625;-0,098956759;-0,087115139;0,498522947;-0,811276849;-0,089662634;-0,083197795;-0,046122258;-0,110935816;-0,090061703;0,012506217;-0,126782285;-0,086756059;-0,083112406;0,92832547;1,230053533;-0,867373909;0,764748451;-1,085998291;0,823751879;-0,080162705;-0,078858267;-0,216921388;0,67536914;-0,088843362;-0,04308063;-0,09024587;-0,013217804;-0,086834138;-0,562466786;-1,355315751;0,832687491;-0,471362738;-0,84590013;-0,934927544;-0,080831568;-0,083967286;-0,087879093;0,044231933;0,961160606;0,538054531;-0,082207877;0,044135352;-0,718254017;-0,047085357;-0,087967768;-0,089406493;-0,082897897;-0,176837066;-0,083213778;-0,670673151;-0,085847402;-0,080784045;0,015336323;-0,053513859;0,828111574;0,301626897;-0,024383902;-0,088092985;-0,888576234;-0,151915578;-0,07480154;-0,081049545;-0,089698952;-0,632641947;-0,974618682;0,436932693;-0,086283571;-0,082544091;-0,384962764;-0,080872381;-0,082228443;-0,076047437;-0,833410822;-0,085497901;-0,453814263;0,065566382;0,052637885;-0,085859536;0,295887022;-0,08427904;1,242887052;0,32374149;-0,401078508;-0,078862607;-0,85332276;-0,024952997;-0,034979453;-0,025614677;-1,01367558;0,039834716;-0,609967852;-0,062577643;0,992702519
-0,479689403;0,325602291;-0,08385028;0,056976489;-0,092052965;-0,328406791;-0,950215506;-0,084404454;-0,088275328;-0,084232309;-0,090371667;-0,089584348;0,055654783;0,395054547;-0,256375477;0,819972549;-0,094259493;-0,0853807;-0,902631237;-1,124559286;1,114784072;0,081565144;-0,089716559;-0,036901432;-0,088235725;0,602453563;-0,08269908;-0,088986447;-0,084408228;-1,179381647;-0,085907944;-1,162721107;0,454825652;0,830829329;1,138160037;-0,091163957;-0,896055604;-0,444292684;-0,041949428;-0,095770678;-0,07301098;-0,094417252;0,743345795;-0,084174685;-0,085393554;-0,091939011;-0,086301831;-0,9305316;-0,075041758;-1,31277117;-0,085256987;-0,421858443;0,67070114;-0,395501924;-0,466024223;-0,795250061;-1,159645819;0,685639012;-0,095121532;-0,026582787;-0,092723883;-0,091516047;-0,64692272;-0,090906484;-0,524735481;0,46746473;-0,087617129;-1,178625072;-0,671633151;-0,959179873;-0,001839713;-0,093032901;0,367861729;-0,304203987;-0,084908388;-0,084427347;-0,051937493;0,184010327;-0,091651746;0,274316256;-0,057789927;-0,027096986;-0,083869119;-0,685436113;0,005304998;-1,145887401;0,64301913;-0,992626565;-0,761109747;-0,092210939;-0,083231406;0,08476383;0,990563324;-0,084572246;-0,023390518;-0,09510465;-0,161599382;-0,089253605;-0,607276079;0,493187554;0,713227277;0,997317759;-0,188371221;0,991685266;-0,088584233;-0,03525322;-0,092980568;-0,004269867;0,39556405;0,289090201;-0,087824222;0,178022309;-0,651500238;-0,055755915;-0,087478788;-0,086335017;-0,091876635;-0,042781689;-0,088263306;-1,456867044;-0,086186305;-0,088079677;0,138708375;-0,036836493;0,368221533;0,919751864;-0,242745917;-0,093157675;-1,036254439;-0,236645661;-0,074519631;-0,088382279;-0,091267671;0,222449916;0,793696576;-0,345616439;-0,086934229;-0,089157541;-0,3864711;-0,08697313;-0,084338451;-0,08329197;0,001484736;-0,094825487;0,209139127;-0,445541385;-1,441414924;-0,088162556;0,193803963;-0,093959636;0,514574643;-0,171432373;0,548970631;-0,086371958;0,150705057;-0,026972411;-0,956115908;-0,040559612;1,32176761;-0,199917522;0,505177505;-0,612202774;-0,558128007
-0,451625633;0,356138852;-0,099153343;0,573645307;-0,097734547;0,284176546;0,023700973;-0,103022794;-0,096806968;-0,106308456;-0,097455205;-0,10207671;-0,028569281;-0,894425333;-0,800723174;-0,97176597;-0,099143808;-0,096827217;-0,934374999;-0,432514409;0,281429412;0,005453395;-0,104614023;-0,034277527;-0,098749822;0,12040334;-0,097479123;-0,103762598;-0,095381827;-0,913158918;-0,103833211;0,551727591;-0,04836297;-0,755813117;-0,846839194;-0,099557884;-0,645478393;-0,428519403;-0,780206482;-0,095741988;-0,07292139;-0,095734687;-0,617193196;-0,094929535;-0,098460975;-0,101004498;-0,106006883;-0,666727095;-0,062980735;0,595366767;-0,101627514;1,234280012;0,856612768;0,470523913;-0,695042395;0,19033561;0,485606951;1,126464277;-0,102397923;0,018576159;-0,103642557;-0,101846634;0,677438411;-0,103495037;0,453511971;0,239637858;-0,105640662;0,007145034;-0,42059855;0,078882276;-0,045913631;-0,098297618;-0,579598106;0,991577386;-0,099915804;-0,093471099;-0,05565743;-0,334923851;-0,10212651;-1,015526827;-0,522612965;-0,050813932;-0,105496905;-0,303005832;0,740495199;-0,581582754;-0,904081881;-0,685063914;-0,338219901;-0,096814089;-0,103999873;-0,038790277;0,426963645;-0,095347608;-0,04288098;-0,1017023;-0,098271869;-0,102989165;0,346097102;0,318723477;0,742062571;-0,554587321;-0,032595246;0,272338977;-0,100534762;-0,0535681;-0,09615507;-0,510225207;-0,171729262;0,451293812;-0,106162449;-0,845437948;-0,450459815;-0,085591226;-0,093892367;-0,103695017;-0,104010149;-0,19168513;-0,09831006;-0,982869598;-0,105317584;-0,099227345;-0,104408531;-0,076528667;-1,162729866;-0,492337928;-0,272380618;-0,095338316;0,471778728;0,621270878;-0,081973045;-0,104636133;-0,100152653;0,517875064;0,518762508;-0,033688105;-0,105955085;-0,106612492;0,379095424;-0,105713358;-0,094396254;-0,087911579;0,082548213;-0,101733786;0,225673397;-0,821035674;0,488558897;-0,095251039;-0,74337633;-0,09799628;1,079251365;0,141643279;0,694322565;-0,099914376;0,872905771;-0,038921605;0,611611348;-0,023553444;0,331883819;0,157365224;-0,028147188;-0,782828844;-0,729567991
-0,528532566;-0,031951544;-0,119072026;-0,086835777;-0,118284352;-0,667984422;0,400588279;-0,111186284;-0,11159283;-0,118181128;-0,116303588;-0,112981147;-0,052625826;0,848194583;0,1143162;0,217378009;-0,112203557;-0,112536292;-0,666525006;1,253697123;-0,047562561;0,985151002;-0,119380229;-0,074581805;-0,113428913;-1,43286116;-0,110319499;-0,112825642;-0,110026537;0,917475154;-0,117347369;0,694895619;0,545456756;0,907867373;0,83211017;-0,112278849;-0,746877568;-0,26581267;0,194381232;-0,113196694;-0,089312047;-0,112715877;-0,731085024;-0,116664299;-0,113812884;-0,113753966;-0,110266699;0,030743311;-0,088495658;-0,764609416;-0,111197851;-0,588873309;1,020657168;0,46229187;-1,193430436;-1,152995367;-0,201784075;0,918501206;-0,110900784;-0,187716164;-0,109874396;-0,110865829;-0,571361946;-0,118613228;-0,705241123;0,080513945;-0,111899651;0,121787249;-0,729843041;-0,418883264;-0,073156516;-0,116887436;0,521432326;1,157109041;-0,108736176;-0,110514897;-0,080629797;-0,006068119;-0,111414009;0,26448125;0,134931717;-0,112834732;-0,113651867;-0,879990086;-0,275902361;0,703788659;-0,05675828;1,643029448;-0,627421131;-0,117692389;-0,116992238;0,231127676;-1,341566363;-0,119056942;-0,049413243;-0,112064616;-0,10352526;-0,109432343;0,248508001;0,231509565;-0,651165054;-1,509877504;-0,744524856;0,048863994;-0,11246433;-0,009507116;-0,112723498;0,117163807;-0,717237439;0,609536534;-0,113830244;0,247466843;0,059330862;-0,069447891;-0,11433655;-0,119078184;-0,111928702;-0,077135164;-0,114709013;0,845182997;-0,118711044;-0,119227383;-0,088872671;-0,046519624;-0,488637367;0,344827479;-0,08429493;-0,11999629;0,531752855;-0,794919188;-0,090356906;-0,120287998;-0,108979519;0,694355201;0,366775284;0,388026034;-0,112827313;-0,111634281;-0,635650141;-0,118135315;-0,11081507;-0,111468213;-0,609499462;-0,118013883;0,283367351;-0,183889074;-0,716944249;-0,109451191;-0,49071031;-0,112563306;-0,92018787;0,623352512;-0,532006571;-0,115969987;0,738235125;-0,02973141;-0,566544121;-0,039316979;0,068047812;-0,319947384;0,390217587;-1,051071622;-0,710749418
-0,294452172;0,6082768;-0,079293671;0,793584092;-0,082325877;-0,826268073;0,819411193;-0,081678225;-0,07967637;-0,078201609;-0,079930863;-0,082115237;-0,035908328;-0,823373105;-0,533676525;0,466804926;-0,081642763;-0,083107664;0,264281224;-0,883627501;-0,418528064;-1,266775835;-0,073323341;-0,011626439;-0,083069099;0,806810747;-0,078354965;-0,077866859;-0,073393155;0,644680451;-0,071752047;0,387411768;0,303213506;0,532107773;-1,134530349;-0,076630433;-1,002038098;-0,029424004;-0,436797839;-0,082129281;-0,048789816;-0,081099712;-1,250387975;-0,079527958;-0,077084795;-0,069997291;-0,083397383;0,512139182;-0,056738142;-0,277479564;-0,080264417;-0,992323547;-0,183524218;-0,399369011;1,18079821;1,131782754;-0,533625889;0,614373529;-0,072742829;-0,149193146;-0,078633592;-0,075717062;-0,127759701;-0,073871941;-0,716507149;-0,457238007;-0,080014883;-0,120314258;-0,539368457;0,074183977;-0,038888998;-0,081828452;0,254920875;-0,857820683;-0,074443596;-0,067592775;-0,03809914;0,078365052;-0,076436744;-0,298125768;0,231440715;-0,070349601;-0,079433677;-0,443626985;-0,853860547;0,375981271;-1,257919959;1,225494001;-0,841051531;-0,071836919;-0,076709787;-0,473136803;1,150349775;-0,075150356;-0,035820315;-0,081961701;-0,090383919;-0,072890894;0,346880779;-0,359736957;0,83541658;0,281691301;0,652620937;0,01061837;-0,079113896;-0,072421941;-0,073420421;0,255900852;-0,788640087;-1,095117574;-0,075024722;-0,423845989;-0,779024581;-0,05423411;-0,076761722;-0,079140441;-0,077410118;-0,013204586;-0,081799158;0,527010615;-0,07507956;-0,077787103;-0,16787408;-0,036294786;-1,305636286;-0,815516549;0,108855675;-0,072969775;0,20667626;-0,916768859;-0,056820649;-0,074693975;-0,074909949;-1,236254326;-0,793893074;-0,191892042;-0,083241781;-0,07443416;0,134124399;-0,078847879;-0,082189713;-0,075251801;0,452449115;-0,082087175;0,23943776;0,208355485;-1,012908313;-0,072021916;-1,220608583;-0,079826261;0,781461586;0,837340857;-0,834807613;-0,07760404;0,797297659;-0,033764093;-0,70490828;-0,042545982;1,026423839;-0,183929078;0,485346495;-0,346330037;-0,819379505
-0,440373427;0,484417369;-0,096481776;-1,017774899;-0,096098234;-0,458424553;-0,424497139;-0,103556524;-0,10112654;-0,102418227;-0,098719913;-0,102317137;0,044468212;0,704761288;-0,237032074;-1,583584074;-0,102522778;-0,09838327;-0,986131266;0,75347924;0,410605914;1,237110232;-0,103234803;-0,046944015;-0,105883715;0,825519676;-0,098676514;-0,096181184;-0,100706257;-0,622873553;-0,103285482;-0,236555978;-0,548658957;-0,266667019;-0,3741283;-0,10140305;1,038865262;-0,543044004;0,212659458;-0,102966574;-0,080603746;-0,095735483;0,687517916;-0,103669856;-0,095540459;-0,093431715;-0,102745116;-0,770940237;-0,080392349;0,528321612;-0,104757364;-0,178981806;0,007696278;-0,043261647;-0,784681875;-0,962018497;1,037537689;-0,846986879;-0,104231642;-0,005351192;-0,10314466;-0,100986127;-0,850247131;-0,096726981;-0,320237561;0,425728269;-0,10008906;0,644649878;-0,763502168;-0,056859652;-0,103778938;-0,097470831;-0,42641704;0,796214072;-0,096714766;-0,100313985;-0,072062968;-0,133391479;-0,098180278;-0,112760934;-0,099518301;-0,105165501;-0,094751586;0,60110799;-0,579181778;-1,120840766;1,15885722;-0,727718132;0,741793828;-0,093037197;-0,099351749;-0,255111602;-0,58747332;-0,099744035;-0,040317681;-0,095364481;-0,096719395;-0,096895785;0,481090728;0,20129956;-1,102558076;0,390932275;-1,178385875;0,013487751;-0,09119935;-0,040220595;-0,098523853;0,024285955;-0,082657648;0,385350709;-0,096176738;0,479283315;-0,374926355;-0,058563297;-0,090968234;-0,100059885;-0,103817477;-0,084208063;-0,09439456;-0,382482585;-0,098499;-0,099887491;-0,02948321;-0,03975659;-1,152275904;0,349709303;-0,309079013;-0,10512367;-1,359333141;-0,314776334;-0,076778872;-0,106112154;-0,101255498;0,605379355;-0,593464368;0,110643788;-0,102129543;-0,096267201;-0,872097326;-0,094492844;-0,103516609;-0,094049068;-0,551866068;-0,101333894;-0,323451473;-0,924014633;0,741913501;-0,098755253;0,452509696;-0,102573751;-1,123113424;0,510206616;0,477090515;-0,102091609;0,861420062;-0,043855511;0,389309667;-0,023561564;1,449862038;0,099200123;-0,170440669;-0,340218624;-0,91690119
-0,598625611;-0,062967719;-0,130631636;0,358866629;-0,132837433;-0,389148498;0,267874808;-0,133067805;-0,125286093;-0,122656006;-0,128052358;-0,130315572;-0,080012736;-0,251187441;0,257014347;-0,930075594;-0,122200178;-0,129515828;0,067275889;-0,863280894;0,522819614;-0,741186973;-0,130905878;-0,145013005;-0,130631755;0,134436735;-0,132505022;-0,13188803;-0,124130436;-0,563279402;-0,132863203;1,125221283;-0,101544863;1,271788805;0,729711814;-0,122719994;-0,760363597;-0,259817548;0,096615731;-0,127502651;-0,096241094;-0,121754735;-1,220088334;-0,130117501;-0,132505898;-0,120598882;-0,122846642;0,473596593;-0,102993108;1,096852319;-0,128247537;-0,947022448;-0,640768752;0,308303752;1,053305372;-0,997160648;-0,100927978;-0,796484663;-0,127817725;-0,166421567;-0,126165625;-0,125447812;-0,757734513;-0,128067795;0,771457912;-0,383314363;-0,132369214;-0,715516878;1,407453499;-0,347000338;-0,046122449;-0,130107385;-0,182227595;-0,891468409;-0,120917379;-0,127744059;-0,068941592;-0,000489085;-0,12192717;0,328023035;-0,014237673;-0,067809453;-0,128727392;0,789656186;-0,912882276;0,753542405;-0,887826144;-1,411661679;-0,766694786;-0,130365931;-0,121904832;-0,08326976;0,775727457;-0,126476368;-0,050967309;-0,129092519;-0,086548093;-0,127782706;0,406906642;0,835932579;1,143442226;-0,835767403;1,294660294;-0,321842302;-0,120277895;-0,090310857;-0,129823447;-0,191651355;-0,819460194;1,073229381;-0,123550691;-1,281834414;-0,732392577;-0,095442026;-0,124724026;-0,129500625;-0,123539936;-0,110771977;-0,130757094;-1,099321679;-0,127179781;-0,130762985;-0,153152727;-0,075415297;0,365202441;-0,505856182;-0,057406187;-0,131780472;0,94381041;1,056127033;-0,095065124;-0,123714169;-0,130033041;0,576313501;0,242770434;-0,451322792;-0,125929157;-0,12610676;-0,918178834;-0,125173354;-0,123072652;-0,118527704;0,883358194;-0,124113177;-0,139503294;-0,178580989;-1,292451289;-0,126490914;0,399456098;-0,124495083;-1,382954619;1,277953578;1,071625977;-0,13030921;-1,634876119;-0,046190983;0,918067061;-0,053927726;0,406728823;-0,180400722;0,867952774;0,079450152;0,096727464
-0,39275421;0,378850642;-0,09230666;-0,836259325;-0,080402403;0,89115454;1,285570942;-0,088008901;-0,081981746;-0,089777238;-0,086222568;-0,091939905;0,065334412;-0,736891268;-0,590698967;-0,658213743;-0,087053005;-0,084111528;-1,163247326;-0,849343407;0,34723078;0,739776812;-0,082669618;-0,02932703;-0,093148281;-0,836499599;-0,078917611;-0,084340589;-0,081337693;-0,500145499;-0,09087762;-1,117472331;0,107083566;-0,692812856;-0,25935195;-0,084361054;-1,268771567;-0,158022821;-0,313774669;-0,084865049;-0,063803349;-0,083486617;0,33807865;-0,089280798;-0,082621733;-0,087983198;-0,084537317;-0,063965569;-0,074192376;-1,405469936;-0,08546081;-0,048368043;-0,608105578;0,379875004;-1,287276437;0,316251505;-0,99535076;-0,170425576;-0,087950531;-0,199307442;-0,089519956;-0,089327678;-0,342060358;-0,091943494;-0,81067359;-1,370592536;-0,0819265;-0,144785186;1,687982747;-0,733306842;-0,023017254;-0,081387765;-0,110064289;1,019604127;-0,087981973;-0,078421812;-0,048126261;0,089508049;-0,0906309;0,057869097;-0,042359592;-0,047214971;-0,088686472;1,146954256;0,593357865;0,099977372;0,593633432;-0,860991465;-0,876839239;-0,086042317;-0,081998184;-0,388058735;0,836127018;-0,089052785;-0,034700435;-0,082484309;-0,057985994;-0,080507999;1,121217238;0,410901839;-1,212662927;-0,212529295;0,21257314;-0,926649943;-0,086543012;-0,072475284;-0,088743156;0,331870885;1,413979799;0,654859314;-0,081091006;-0,204274351;-0,346819495;-0,058090109;-0,086827643;-0,083946711;-0,092194109;0,042031404;-0,088584457;0,791120303;-0,088721046;-0,083380132;-0,027989232;-0,058783405;0,522298997;-0,202527585;-0,152401299;-0,088515732;-0,519191736;-0,725228399;-0,062760578;-0,08298549;-0,089151027;-0,091032637;-0,816656274;0,279948307;-0,080901916;-0,083796625;-0,199527396;-0,084226021;-0,080672884;-0,084936584;-0,668215389;-0,085135596;-0,06583032;0,133755454;-1,188341765;-0,084934845;-0,180587049;-0,091906883;-0,759695791;0,799763882;0,200583015;-0,081813818;0,89264053;-0,040337758;0,307605679;-0,033061208;0,349880032;0,076668586;0,916667269;0,334397787;0,70479071
