-0,86247539;-0,094939529;-0,122199913;0,622628416;-0,12192348;-0,126324399;0,1556117;-0,100015067;1,665179852;-0,121596382;-0,006326532;-0,121094093;1,529238281;-0,121363858;-0,121212433;1,625185334;-0,790104186;-0,05762929;-0,120950642;-0,088784637;-0,11381676;-0,120518759;-0,120996645;-0,078849531;-0,120507284;-0,060239981;-0,120850848;-0,120576683;0,369402778;-0,122113237;-1,400416329;-0,094341863;-0,743943329;1,939519355;0,20744904;-0,121464285;-0,121144036;-0,104120004;-0,121532914;0,165174557;-0,116885463;-0,102560787;-0,120459252;-0,120981526;-1,086252413;0,768240888;-0,053583645;-0,12185452;-0,120991271;-0,119502645;-0,353534974;-0,067392826;-1,809258404;-0,120759317;-0,118993777;1,278086468;-0,121843251;-0,121206;-0,120227717;-0,12111993;-0,121966008;0,916162944;0,438132975;-0,120762764;-0,121509372;-0,075259354;-1,561660697;-0,118923578;-0,726983674;-0,120902566;1,339324845;-0,097407394;-0,095203055;0,425194776;1,510239081;-0,121359978;-0,334027013;-0,121151145;-0,287556145;-0,122045015;-0,120628963;-0,120640646;-1,111803444;-0,474383116;-0,122031987;-0,117524632;-0,121455723;1,002387915;0,34369501;-1,470853429;-0,120423603;-0,109127118;-1,778075219;-0,768592286;-0,121691918;-0,440781504;-0,120239593;-0,140079068;-0,113035816;-0,119987886;-0,120388871;-0,120641087;-0,121358882;-0,898401291;1,438065632;-0,121092365;-0,120928511;-0,120534152;-0,122239182;-0,12141491;-0,119760186;-0,120599352;-0,088702987;-0,122083004;-1,758594059;-0,122011818;-0,085129657;-0,121029176;-0,103375739;-0,339620803;-0,12228683;1,490170145;-0,122137766;-0,120441924;-1,380231227;-0,121271237;-0,121299803;-0,221656097;-0,122140256;0,86767999;-0,102828596;-0,121371768
-0,73734814;-0,076982966;-0,092916531;1,307843612;-0,092544568;-0,916623578;-0,507961368;-1,659392972;0,423205143;-0,093904697;-0,737660786;-0,092194314;1,495061732;-0,092250742;-0,091503261;-1,752830546;0,302666083;-0,047856413;-0,093184295;-0,068280893;-0,088113729;-0,093994851;-0,091892778;-0,068226561;-0,093969137;-0,049251346;-0,091382348;-0,092187171;0,334601906;-0,093659944;1,392442573;-0,070681583;-1,436092691;-1,931881659;-1,441993255;-0,093097136;-0,093958881;-0,0798085;-0,092452675;0,461920653;-0,0913079;-0,084019385;-0,092905829;-0,094229646;-0,670082789;1,114033735;-0,044011152;-0,092420963;-0,092042838;-0,091512509;0,72811697;-0,055854476;-1,775039379;-0,092959895;-0,09185636;-1,005683708;-0,092364777;-0,092657607;-0,092369775;-0,092889075;-0,092037748;0,932924007;0,844043053;-0,093340621;-0,093221617;-0,062648992;0,986306778;-0,092235714;-0,871427569;-0,091554951;1,346753037;0,131417485;-0,074588471;-2,516935739;-2,211631674;-0,093690717;-0,867597174;-0,094042161;0,023267348;-0,09438538;-0,092848281;-0,091553503;-1,689074935;-0,076988472;-0,092194048;-0,092300814;-0,092196107;2,3434283;1,386537144;1,160430861;-0,09298988;-0,044697369;0,587257707;0,487193164;-0,093060952;-0,213862596;-0,093059593;-0,180849639;-0,083534311;-0,092241265;-0,093558776;-0,092583755;-0,094237645;-0,769351194;1,048185367;-0,092682;-0,092086253;-0,093060652;-0,094665621;-0,093588434;-0,09115564;-0,093142898;-0,070858692;-0,092941164;-0,584507524;-0,093368221;-0,07217186;-0,092431124;-0,081602921;-0,624203965;-0,092804918;0,294551667;-0,092911883;-0,094669626;1,99388441;-0,092327933;-0,092530452;-0,235171903;-0,094776464;-0,827726113;-0,078884454;-0,093198201
-0,827864281;-0,07710763;-0,105072576;0,694822019;-0,10317367;0,347775453;-0,362954147;1,579810735;-0,567215391;-0,103346667;0,370235877;-0,103801788;-1,175135515;-0,10307124;-0,103423538;-1,136785192;0,289030348;-0,049933183;-0,103895247;-0,07766973;-0,095377858;-0,104719214;-0,104274881;-0,069640711;-0,103605283;-0,051528509;-0,103512669;-0,103518936;-1,383243906;-0,105094351;0,650102628;-0,078246096;-1,174386164;1,216098682;-0,491280046;-0,104986393;-0,104022319;-0,086497687;-0,104604095;0,88393848;-0,101695637;-0,09202174;-0,104921761;-0,103600152;1,283211624;-1,083317066;-0,047756083;-0,104029772;-0,102867505;-0,103195626;0,702609198;-0,059644345;0,697003746;-0,102973982;-0,102565194;0,649560201;-0,103326104;-0,105221896;-0,104120738;-0,103787908;-0,103881008;-1,211668623;1,01267699;-0,103030601;-0,104003509;-0,063138252;0,788336832;-0,103885643;0,071218441;-0,102699177;0,962916427;-1,303009348;-0,085025279;-1,139199891;-1,552648632;-0,103503675;0,882317116;-0,104925997;-0,570203097;-0,10446677;-0,104173758;-0,102789466;0,897240525;-0,74554582;-0,103998528;-0,100377442;-0,102031459;1,094695399;0,555563973;0,855376855;-0,102533603;-0,223085689;0,0780818;-0,99543696;-0,104671143;-0,282146836;-0,103559836;-1,089595245;-0,095209704;-0,103100419;-0,104327051;-0,10446155;-0,105000109;-1,13920711;-0,774354139;-0,103051666;-0,104640082;-0,102954107;-0,10440001;-0,103913714;-0,102948426;-0,102596521;-0,075937866;-0,103696206;-0,792755141;-0,103916032;-0,080973844;-0,104775938;-0,09043327;1,068632997;-0,1042704;1,563645321;-0,105458449;-0,105324038;-1,225323262;-0,103661212;-0,102435785;-0,195348925;-0,104787314;-0,835713746;-0,088404749;-0,104069976
-0,847959019;-0,066012574;-0,095322839;2,798666481;-0,095441512;-0,681088107;-0,776125927;1,350683121;1,98135344;-0,095762028;-0,566905325;-0,095097781;1,428189772;-0,095159254;-0,093258509;0,27885504;-0,086630684;-0,044823426;-0,095618726;-0,063958836;-0,088670245;-0,095379689;-0,093750051;-0,062117953;-0,095033704;-0,044948936;-0,094158156;-0,093906081;-2,418003742;-0,094955375;1,015663988;-0,06860591;1,549668364;0,384921497;-2,063523242;-0,094445811;-0,095573138;-0,076849918;-0,094857511;0,734666587;-0,091519046;-0,078545422;-0,094763622;-0,094241112;-0,919989395;-1,71157097;-0,041108247;-0,094337969;-0,092943063;-0,093684775;0,251789494;-0,049871173;-0,386260004;-0,094398596;-0,093929544;-0,55509718;-0,095101054;-0,09519374;-0,095074136;-0,094289638;-0,094427953;-1,344600381;2,907322192;-0,093450939;-0,094429834;-0,056201484;-0,942915643;-0,093726505;0,133348204;-0,09460502;-2,565484544;-0,402252035;-0,074154081;1,802258334;0,5387894;-0,09509241;-1,463567475;-0,094161978;-0,21774326;-0,093909696;-0,095446273;-0,094666862;-0,742539541;-0,275249456;-0,094830086;-0,09129443;-0,092901855;-0,993750112;-1,754477841;0,92498451;-0,093149007;-0,401703101;0,981547017;2,27451108;-0,095125583;-0,372086398;-0,093358983;-0,583315884;-0,085685668;-0,093806522;-0,094535523;-0,095269016;-0,094327465;-0,865045195;-1,463740344;-0,094218117;-0,093951648;-0,093975611;-0,093842635;-0,094413971;-0,093636145;-0,093199069;-0,067015786;-0,095068849;-1,97964168;-0,095201147;-0,066799729;-0,094369787;-0,073868173;-0,915609389;-0,094690541;0,094020404;-0,094624292;-0,095145941;1,018952676;-0,093835549;-0,093000412;-0,192631993;-0,095493731;1,219845896;-0,075154199;-0,095798934
-0,489343353;-0,056926247;-0,075909999;-1,392605888;-0,076019582;-1,710564399;-0,541078419;-1,578549939;1,569970121;-0,075756669;-0,489714277;-0,075514414;-1,877234205;-0,07544645;-0,074357927;-2,170045833;0,353510092;-0,039078724;-0,075541136;-0,052888336;-0,071856657;-0,076362277;-0,075837212;-0,055216879;-0,074588057;-0,040812816;-0,075627215;-0,073848464;-2,650092423;-0,076150423;1,282438195;-0,056110199;2,074836337;1,031063223;0,209813413;-0,074620063;-0,076053974;-0,064267792;-0,074284973;-1,494884888;-0,076572705;-0,066255336;-0,0748202;-0,076381729;0,885227522;-2,052008022;-0,035116242;-0,075062876;-0,07431792;-0,074670424;0,398276978;-0,045656185;-0,374598234;-0,076349569;-0,075682335;-1,319859394;-0,075154175;-0,075379332;-0,076186257;-0,074636678;-0,075916488;-0,248624849;1,998998476;-0,07492227;-0,075440438;-0,050243921;1,14629226;-0,073741667;-0,116673475;-0,075096281;0,62307701;-0,892945817;-0,064317745;1,423675686;0,525431122;-0,075543778;1,352087501;-0,075024664;-0,293922998;-0,076085885;-0,074498335;-0,073824509;1,003866791;0,411568466;-0,075429817;-0,072771489;-0,074394767;-2,467760151;-0,501741887;1,363204696;-0,075049838;-0,100742057;-0,103340039;0,304536738;-0,075089276;-0,800741565;-0,07557227;0,021227324;-0,073121458;-0,076000985;-0,076446507;-0,075103151;-0,07652081;0,679361905;-1,005455913;-0,073553837;-0,075321467;-0,074409702;-0,075114556;-0,075575077;-0,075662184;-0,075516942;-0,057583962;-0,076158733;2,019467462;-0,075046159;-0,059608971;-0,074942679;-0,064854764;-0,73201793;-0,075629954;-0,01435594;-0,075430594;-0,075349604;-1,569564894;-0,074359858;-0,074195969;-0,212760378;-0,074946437;-1,103557978;-0,06077663;-0,074756295
-0,387020873;-0,051601987;-0,062695044;0,260162978;-0,062012218;-0,311409616;-0,292859123;2,558581766;0,860831959;-0,062921805;-1,864270544;-0,062558984;1,675031787;-0,062254157;-0,061178811;-1,354292613;-0,667296845;-0,032530212;-0,062658301;-0,048464832;-0,061332757;-0,062486807;-0,062839791;-0,045125935;-0,063304813;-0,031042435;-0,060958352;-0,061138611;0,715085206;-0,063870068;-0,456969419;-0,048256701;-1,170504536;-0,590681929;0,694577114;-0,062006987;-0,063457711;-0,053789326;-0,062406967;-0,466754172;-0,062563535;-0,055361632;-0,063063004;-0,062543461;-1,081512571;1,016543221;-0,03133507;-0,063121283;-0,061532556;-0,06215272;-0,702540102;-0,034631915;0,702776837;-0,062638452;-0,061033503;-2,028653785;-0,062080124;-0,063388414;-0,062253517;-0,061983636;-0,062303595;0,956888297;1,116836044;-0,061984302;-0,061901471;-0,040605858;-0,569978523;-0,060544052;-0,678536747;-0,061874805;-1,221222816;0,005327721;-0,052131957;0,628270957;-0,647705869;-0,061411704;-2,312269212;-0,062327342;-0,643750989;-0,062719381;-0,062274331;-0,062642622;0,192224803;-0,727947818;-0,061911148;-0,06021852;-0,06291222;-1,696900765;0,804884805;-1,284762324;-0,060601654;-0,248375983;-0,702242118;-0,670205545;-0,063111883;-0,42405418;-0,061232569;0,147641593;-0,057921547;-0,061786286;-0,063052979;-0,061652302;-0,062285785;-0,845246037;1,506486945;-0,062345934;-0,062937545;-0,061110266;-0,062494135;-0,062617922;-0,060821525;-0,062107131;-0,045193531;-0,06229116;0,167478886;-0,063803075;-0,045992009;-0,063103432;-0,049446016;-0,648143949;-0,063463336;-0,906116266;-0,062126529;-0,063546563;1,205662638;-0,062960102;-0,062233432;-0,206590393;-0,063615969;-1,631907867;-0,050687277;-0,063409075
-0,623103965;-0,09843094;-0,123128329;-1,16507788;-0,122107485;0,297247681;-0,306887159;-1,098235143;-2,495908473;-0,123431151;0,098433285;-0,122669121;-1,723804733;-0,121995002;-0,123206994;1,7746266;0,204766572;-0,06319153;-0,123392936;-0,092414275;-0,118049276;-0,122229907;-0,121175552;-0,08189899;-0,122535355;-0,06070669;-0,121476173;-0,122114971;0,216208458;-0,123406256;-1,998614556;-0,095499822;1,028157458;0,338370782;-0,028961721;-0,122050534;-0,123039259;-0,104380282;-0,121635262;-0,120221474;-0,123013225;-0,108560049;-0,122918834;-0,12227582;1,707220562;2,173387548;-0,057478833;-0,122969791;-0,121282422;-0,122098617;0,96751612;-0,068826843;-2,05825496;-0,122809827;-0,121741738;-0,690670969;-0,121738326;-0,123103496;-0,122924657;-0,122897589;-0,12262203;0,444244393;2,275577969;-0,122021145;-0,1232994;-0,076989603;-1,784636274;-0,12058048;-0,094694905;-0,1215545;0,822168726;-0,430516641;-0,101591947;-0,990428528;-2,261501522;-0,122738794;1,210781191;-0,122437359;-0,310130451;-0,1231933;-0,122234131;-0,122736995;1,483243352;-0,949318708;-0,123357122;-0,120838509;-0,121118259;-1,506382208;-0,693446365;2,247523216;-0,12162332;0,172681642;0,770988428;1,089263097;-0,123244711;-0,770491881;-0,121857892;-0,160973317;-0,115446857;-0,122180374;-0,123767899;-0,121971221;-0,12243783;0,532183429;1,290667106;-0,121202403;-0,122709017;-0,121475423;-0,123538872;-0,122344419;-0,122415509;-0,122027984;-0,092573717;-0,123732787;-1,087980926;-0,123795247;-0,093195972;-0,123789576;-0,107534757;-0,300736415;-0,123312921;1,332452002;-0,123640303;-0,122833505;1,058691163;-0,12150686;-0,121084738;-0,115620461;-0,123670373;-1,26704339;-0,108782994;-0,123552772
-0,899041235;-0,096371884;-0,13256242;-1,7175052;-0,131608645;-0,115703478;-0,307886471;-0,768722606;1,091258466;-0,132866325;-0,186619106;-0,131851839;1,411136041;-0,131427308;-0,13092514;1,366366191;-0,725176672;-0,06500435;-0,131722493;-0,092027623;-0,125272998;-0,132804158;-0,131104135;-0,091840764;-0,13133543;-0,062467378;-0,13137609;-0,130810986;-1,699383737;-0,132236381;0,709293614;-0,099475662;1,631355806;1,097386727;0,996655423;-0,132068891;-0,13237652;-0,11431946;-0,130847368;0,927034036;-0,131891664;-0,11154675;-0,13177778;-0,132406364;1,442448377;1,155779706;-0,055306886;-0,132603596;-0,132191493;-0,131395128;0,925564103;-0,075195367;-0,802191871;-0,133075857;-0,13100505;-0,722305865;-0,131726921;-0,132476827;-0,132519064;-0,133091256;-0,133055224;-0,737765319;0,845778199;-0,132475385;-0,132150626;-0,082621836;1,54329063;-0,129501961;-0,422562873;-0,131394364;-0,541798465;0,125462782;-0,105717304;-2,382309763;0,964493954;-0,13241049;-0,927472145;-0,132891308;-0,17767581;-0,132669136;-0,131715834;-0,131357629;-0,976965491;0,443145366;-0,133162585;-0,129266408;-0,130860272;0,480667628;1,175417674;0,992103552;-0,131915391;-0,594357899;0,353300767;-1,316438551;-0,133056535;-0,710674741;-0,131609402;0,597924381;-0,126673149;-0,132559907;-0,13316613;-0,132706743;-0,132504795;-1,371489612;-0,535472176;-0,131391754;-0,132271338;-0,131007485;-0,132464216;-0,132908928;-0,131240402;-0,13080626;-0,099499964;-0,1318835;-0,653506414;-0,132388099;-0,099213848;-0,132162079;-0,113023575;0,968779898;-0,131756074;-1,133441369;-0,132633788;-0,13263865;-1,188688411;-0,132225226;-0,132274183;-0,351931144;-0,132747914;-1,319087907;-0,111996112;-0,132808831
-0,66774163;-0,09358364;-0,119138128;-0,185783171;-0,118384325;-0,567974842;-0,668401811;-1,072454051;1,19993789;-0,119944976;-1,225208277;-0,118392992;-1,269626639;-0,118744718;-0,117993388;-1,04243;-0,192910773;-0,062830818;-0,119574333;-0,090976526;-0,114978292;-0,119102988;-0,117455063;-0,081423273;-0,118873327;-0,060268317;-0,118011454;-0,118760621;0,280967955;-0,119150344;-1,863025405;-0,098591516;-2,941663705;-0,383762236;0,146618477;-0,118221783;-0,120031319;-0,104667127;-0,117280913;0,123123044;-0,118170989;-0,107566613;-0,118970785;-0,119753468;0,954536457;1,283902812;-0,054213776;-0,119770784;-0,118025217;-0,117246226;0,779539971;-0,06872692;-0,450602403;-0,119975227;-0,118033941;-1,752994047;-0,119049483;-0,119080453;-0,118523212;-0,120060161;-0,118589893;1,016016552;1,797199448;-0,118891453;-0,120212425;-0,079901723;3,101936921;-0,117549905;0,139712723;-0,117448684;1,945433269;-0,190097395;-0,100823495;-1,957237792;2,450171171;-0,119551013;2,241264417;-0,118471043;-0,690095873;-0,118515859;-0,118739031;-0,117608733;1,50311274;-0,225603419;-0,11865012;-0,116434954;-0,11820747;0,648456556;0,016038198;-3,19669056;-0,118536382;-0,306639544;1,751655695;1,65615927;-0,118127075;-1,319485069;-0,118771481;-0,027064898;-0,116503775;-0,117360322;-0,12044219;-0,118518621;-0,119129825;0,674218395;-1,478182323;-0,118948822;-0,117846202;-0,118359061;-0,119525505;-0,11898978;-0,118223181;-0,118363987;-0,094896213;-0,120150146;-1,49600596;-0,120071565;-0,091961368;-0,119320098;-0,103267407;1,145772235;-0,120375293;-2,008150196;-0,119389807;-0,119758622;-0,999674035;-0,117646507;-0,118967501;-0,188366927;-0,119228742;0,458453924;-0,10297325;-0,120250999
-0,2062864;-0,024059071;-0,028366592;-0,669778794;-0,028865439;0,26535438;-0,557967293;-0,569882558;-1,462050304;-0,028128206;-2,474607619;-0,027630108;1,344558315;-0,0286521;-0,026565788;-1,930124904;-0,21632814;-0,019128388;-0,028534194;-0,020638874;-0,027352722;-0,028108725;-0,027890349;-0,025155853;-0,028871636;-0,023069978;-0,026275696;-0,027945565;1,310603436;-0,028039832;-2,293841157;-0,023182966;1,6008383;-0,077310441;0,241136089;-0,02946912;-0,028001532;-0,023626939;-0,02798274;-0,54445166;-0,026573949;-0,028648592;-0,028098557;-0,028702135;1,82576187;-1,24137139;-0,019105617;-0,028379699;-0,026971944;-0,026690275;-1,832053995;-0,020908461;0,083096169;-0,028260891;-0,02671407;-0,724037904;-0,028202422;-0,028676735;-0,027384947;-0,027210259;-0,027113316;-0,442629827;-1,704581754;-0,028280029;-0,027922534;-0,023722073;-1,680434705;-0,026022478;-0,016745825;-0,027704593;0,06632205;-0,710878718;-0,02561152;0,324229935;1,197055071;-0,02747311;0,911291653;-0,028650285;-0,317867073;-0,027932268;-0,028175407;-0,027206203;-0,247993911;0,429120794;-0,027006415;-0,026571132;-0,028247311;-0,761742023;-1,103936164;-2,005319533;-0,027238136;0,327299341;-2,044385334;-1,771642267;-0,027725417;-0,601801093;-0,025893763;-0,582888952;-0,025634927;-0,026473748;-0,027953768;-0,026746468;-0,027823825;-0,064322733;0,289570901;-0,027438184;-0,027174944;-0,026402383;-0,029292975;-0,029358209;-0,027463145;-0,025950318;-0,024327497;-0,02795461;0,73680368;-0,02831743;-0,023447573;-0,027979259;-0,025247791;-0,826815184;-0,028864868;2,747118509;-0,028818814;-0,027883478;-1,695091525;-0,02772005;-0,026092458;-0,118585059;-0,02805394;1,174697562;-0,021549345;-0,029162463
