-7,262983845;-0,499658029;-0,251095467;0,233718424;0,317038988;0,315769575;0,380137086;-0,396930931;-0,166240556;-0,035254903;0,48834157;0,18773987;-0,192983619;-0,538645911;-0,242231482;-0,209219263;0,409044248;0,306416358;0,255374099;-0,348728405;-0,073325722;-0,428571462;-0,396687845;-0,339767173;-0,450819877;0,433231623;0,277393049;-0,80167886;0,215272174;0,247123016;0,212671416;-0,461609535;0,02561872;0,365605365;0,436099149;0,240471175;0,297095043;0,327413676;-0,405456479;0,30083498;0,189738662;-0,357253456;0,154863979;-0,035239583;0,01313459;0,118423356;-0,035162909;-0,329624151;-0,44546003;-0,334979817;-0,454528956;0,361765703;0,325294194;0,509186894;0,373966626;0,085759795;-0,395422842;0,233858381;-0,293313313;-0,291510254;-0,379062501;-0,378416781;0,466601508;0,265531098;0,092138074;0,356958496;-0,141089058;-0,3941285;-0,3010342;0,334750023;0,277201146;-0,484452499;-0,342417109;0,229853911;0,440079881;-0,362795818;0,398845937;-0,301353031;-0,261435195;-0,347579308;-0,31861257;-0,384612485;-0,255054849;-0,282885511;0,336703136;-0,15254258;-0,035509606;-0,393553635;-0,035173015;0,272334288;0,222617781;-0,437342681;-0,03541849;0,496438107;0,365602486;0,492402522;-0,035208398;0,377402254;0,277859864;-0,344339378;0,174278592;-0,35439656;-0,534797326;0,436809876;0,285137322;-0,035593212;-0,307626054;0,315654592;0,369912011;-0,125698525;-0,216659366;-0,358608792;-0,433770439;-0,475566754;0,14417385;0,164368679;0,182710179;0,350473899;0,228770879;-0,184743444;0,174777426;0,28975811;-0,284093817;-0,035154879;0,225020162;-0,463395306;0,338182812;-0,035417379;-0,225536003;0,483392335;-0,221597975;-0,481571693;-0,085925405;0,191061065;-0,035163869;0,110674884;-0,393540159;-0,41286769;-0,303032749;0,123492026;0,245275708;0,31833498;-0,097519628;0,358595195;-0,32983297;0,249441456;-0,407651137;-0,254842236;-0,035285309;0,402114255;-0,427530413;0,273087021;0,275887555;-0,103222131;-0,539721662;-0,4726122;-0,340437442;0,290585072;0,133658763;0,116793596;-0,275151642;-0,533448608;-0,035292;-0,295582543;-0,237526639;-0,035464108;-0,414350455;-0,035228753;-0,221485996;-0,348133534;-0,035687836;-0,035353401;0,302518407;-0,410907498;-0,528119457;-0,01126654;-0,467698528;-0,357910087;0,436039239;-0,313234613;0,27996463;-0,068030033;-0,121183505;-0,455802779;0,171770812;0,328169039;0,156053211;0,270898216;-0,320513246;0,092504274;0,300100249;-0,035333499;-0,035213385;0,346973777;0,315526292;0,241248606;0,197608228;0,165097568;-0,434775009;0,256241429;-0,035218731;-0,03521106;-0,285854108;-0,461142066
-6,76923185;0,332004078;-0,264383168;-0,347801351;0,187114728;-0,274104736;-0,322622294;-0,220355523;-0,376405638;-0,029952237;-0,283874558;0,256623751;0,206937571;-0,342101588;-0,423572918;-0,238140321;0,145821908;0,210934881;0,33010322;0,235073107;0,053170102;0,315376614;-0,262515748;-0,351796364;-0,305236073;-0,211916643;0,271788897;0,152669196;0,171847443;0,193684248;0,169833822;-0,333293886;0,155422104;-0,309250847;-0,185589653;0,239300482;-0,247918476;0,192283891;0,192783607;0,275564847;-0,25592636;0,214635387;0,28060001;-0,029990182;0,187907937;0,033713638;-0,03021402;-0,348625773;0,248948864;-0,292058988;0,160681387;0,219174513;0,341485869;0,259853572;0,250564321;-0,302819956;-0,284633137;0,183205278;-0,332246328;0,295178378;-0,254201117;-0,406944475;0,340796365;0,066136873;0,226057117;0,224992243;0,303024859;-0,285022074;-0,235642667;0,32009192;0,216528979;0,266004491;0,271593127;0,395970735;-0,31179018;0,341451433;-0,376558065;-0,298522979;-0,302235664;-0,268356417;-0,276476558;0,395711585;-0,265264004;-0,304588687;0,286986316;-0,291261455;-0,029471501;0,153946076;-0,030180192;-0,321192768;0,186564933;-0,354533345;-0,029620419;0,404479019;-0,350865661;0,204547492;-0,030073301;-0,363383862;0,11051613;-0,251013015;0,165714892;-0,227618355;0,342676626;-0,340277013;-0,437275686;-0,029348657;-0,141903329;0,235548228;-0,186695168;-0,294777656;-0,358687213;-0,23060592;0,211144221;0,335941263;-0,285060707;0,230554429;0,185632356;-0,420990882;0,16446454;-0,221704882;-0,38123486;-0,371414272;-0,256869633;-0,030242227;-0,104713801;-0,358756036;0,213731456;-0,029622355;-0,300962241;0,264321274;0,218871792;-0,353889761;-0,198591164;0,182407727;-0,030210729;0,16436074;0,14451822;-0,262728037;-0,381621446;0,220197007;-0,37459448;0,317677988;0,0573353;-0,328126096;0,110406074;0,252600527;0,204634625;-0,333836737;-0,029881463;-0,223199922;0,314144107;0,191737653;0,194120634;-0,301671804;-0,324827493;0,211617881;0,053856945;-0,242174595;0,237989757;0,221159317;0,352534568;-0,09058485;-0,029866601;-0,293677824;0,250144871;-0,029543588;0,19378105;-0,030018083;-0,232331561;-0,26862655;-0,029221566;-0,029739869;0,235133;-0,343228113;0,226293112;-0,303414814;-0,247834756;-0,414476233;-0,466999904;-0,237841163;0,10587465;-0,035876095;-0,380688577;-0,372965861;0,154208854;0,357937096;0,116817293;-0,397873659;-0,413626767;-0,038438078;0,230917787;-0,029779218;-0,030059409;0,23426291;-0,145359968;0,222359011;-0,397397616;0,179540787;0,287282768;0,155772885;-0,030044788;-0,030065854;-0,305817089;-0,014174661
-7,824905137;0,11391227;-0,319140165;-0,676991035;0,291057094;0,12537661;-0,336412681;-0,496804487;-0,310923168;-0,045950095;0,20791304;-0,16852085;0,176781233;0,066013402;0,324813033;0,364801593;0,199498989;0,113284442;-0,369116893;-0,308825133;0,10563093;0,277489151;0,404941102;0,16865164;0,384613813;-0,224052226;0,358234772;-0,303723097;-0,462227778;-0,261127098;0,29283983;-0,425534937;-0,116336347;0,143783256;-0,387225854;-0,277117942;0,153600938;0,154940046;-0,433703178;0,119184655;-0,27443321;-0,305511341;0,436628743;-0,045921147;-0,526551694;0,359088175;-0,045757292;0,175352037;0,230526898;-0,419780427;0,210263412;-0,444039796;-0,133622948;0,20252722;0,176240901;-0,296768529;0,447432903;0,189281186;0,395602625;-0,368809038;0,144917621;0,182315728;0,187184465;0,165117925;0,223537216;-0,361731579;0,364244182;0,37794746;0,332409184;-0,27242683;0,340377093;0,547365331;-0,562155593;0,309587121;0,408298426;-0,401477364;0,051979063;-0,027426498;0,320003441;0,174881977;-0,32578779;-0,434874723;0,253338287;-0,350560371;0,017293072;0,391143279;-0,046345885;-0,397998572;-0,045781294;0,256011958;-0,244895567;-0,453948095;-0,046217568;0,23095716;0,479131745;0,213216613;-0,04585892;-0,331486481;-0,376481968;0,269747891;-0,463556629;-0,274135756;-0,251493361;0,242669805;-0,33411688;-0,046455548;-0,274559982;0,246973565;0,291278441;0,436264959;-0,273115161;-0,242651607;-0,34270078;0,28130034;-0,519575902;0,306214097;-0,318778112;-0,251847543;0,496041463;0,502690808;-0,381435785;-0,418729941;-0,70520826;-0,045737487;-0,427013734;0,234018743;-0,387702875;-0,046215933;-0,167392022;-0,286906035;-0,24048748;0,212791002;0,374070591;0,262079207;-0,045759615;-0,082571365;0,281134627;0,162225887;-0,354461537;-0,338454275;0,140636128;-0,320195225;-0,031047372;-0,293480082;0,079896507;0,157156217;-0,251257369;0,330775047;-0,046004992;0,35119139;-0,290988681;-0,260518458;-0,359776088;0,129265186;-0,352158238;-0,310704395;-0,22627829;0,222929621;0,263885599;-0,411025734;-0,107361738;0,161023057;-0,046016669;-0,392667197;-0,390464161;-0,046283135;0,668365156;-0,045900077;0,362285005;0,298170924;-0,046572597;-0,046118333;0,156820744;0,41702721;-0,355300326;-0,319734398;0,12885048;0,313686482;0,218448885;0,198772585;-0,337286937;0,258946047;-0,445884667;0,212782792;-0,432198527;-0,415375033;-0,427906322;0,245161291;0,147951049;-0,396272011;0,087291111;-0,046086367;-0,045869207;0,196742224;0,30860116;0,046191188;0,262198961;0,14180544;0,248442348;-0,333785157;-0,045880083;-0,045864428;-0,415033753;-0,00329388
-6,394126006;-0,308273213;-0,523480309;0,455942539;-0,435774987;-0,267410823;0,50254666;-0,240235047;0,226231308;-0,03914362;0,466566964;-0,237206741;0,224441927;0,303274707;0,220213301;0,251321101;0,330177732;0,096595383;-0,301111784;-0,309022122;0,431902171;-0,389142094;0,237204313;0,181198886;0,265188447;-0,3539915;0,29747879;-0,573341512;-0,502239664;0,357241835;0,195179495;0,23311539;0,310272;0,252786893;0,38167568;-0,458487506;0,254773282;0,079517116;-0,498966698;-0,490882464;-0,543985862;-0,451655084;0,245377271;-0,039097252;0,346028241;0,399507124;-0,038831622;0,124647539;0,023668624;0,341493788;-0,348664178;-0,509299859;0,248475205;0,30447414;0,526726691;-0,347381352;-0,402710489;0,335233114;-0,229135929;-0,238727572;-0,040248618;-0,536594245;0,173101117;0,366464252;0,41803532;-0,198617963;0,482629081;-0,241735661;0,235731721;-0,223536478;0,177754879;-0,411754395;-0,087025212;-0,144342857;0,306223207;0,243040528;0,277700295;-0,367667345;-0,547882954;0,221986349;0,295298578;0,251862815;-0,402105389;0,122953588;0,229228686;0,155348186;-0,03976413;0,183959879;-0,038870897;-0,274126476;-0,226173913;-0,200550107;-0,039565425;0,231777637;-0,123921848;0,216945001;-0,038997035;-0,331818819;-0,511450324;-0,377638427;-0,185951947;0,167643665;-0,456127971;-0,185607103;-0,452926839;-0,03993235;-0,448724259;-0,23938121;0,40663118;0,189692869;0,229187648;-0,023641793;-0,122507965;0,320366769;-0,178306321;-0,279549899;-0,355187057;0,15734707;-0,461717446;-0,387584528;-0,25548973;-0,343507353;-0,306742398;-0,038799113;-0,200695377;-0,427752424;0,418219941;-0,039562879;-0,171227567;0,472441498;0,254120994;-0,349183708;-0,328023681;0,455954785;-0,03883543;0,362101233;0,067176596;-0,576996411;-0,203144958;0,473452982;-0,463665215;0,299005972;0,319915187;-0,322757488;0,194398921;-0,012212857;-0,185854587;0,402282093;-0,039231135;0,368713094;-0,406452137;-0,20932277;-0,464436961;-0,322296768;-0,37010826;-0,382827302;-0,280802149;-0,332090302;0,59267696;-0,381974404;0,330545866;0,177496312;-0,039249682;-0,056244657;-0,2966297;-0,039667223;-0,244727702;-0,039063405;-0,433758025;-0,344030709;-0,040110424;-0,039410225;0,194101942;0,362923646;0,222183533;-0,436794658;0,177362021;-0,408261456;0,322815298;-0,225519294;0,45254905;0,244751019;0,201911811;-0,430823878;-0,360953341;-0,058109694;0,272084591;-0,323853807;0,113971834;0,027058874;-0,463581902;-0,039359922;-0,039013656;-0,455965072;-0,261009228;-0,001536556;-0,401083442;0,268899821;0,221487978;0,247986786;-0,039031204;-0,039005938;-0,419664466;-0,581534568
-6,647056994;0,190567685;-0,267713241;-0,354227781;-0,425558853;0,175867892;0,349095702;0,441524607;-0,292001597;-0,037101941;-0,363875017;0,148487173;-0,398340102;0,186170855;0,354204025;-0,338456237;-0,360299218;-0,474015648;0,278328803;0,17800786;0,271718599;0,336337753;0,191349222;-0,431680072;0,219143611;-0,335174235;-0,314909764;0,409905731;-0,424420052;-0,387345153;0,110167637;0,229256693;0,164073229;-0,422615795;0,339462997;0,25458725;0,302286632;-0,496902181;-0,317474812;0,354423364;-0,436789637;0,191578993;0,164962575;-0,037097833;-0,401703176;-0,302351984;-0,037083585;-0,477310887;-0,142475819;0,420464936;0,340532219;-0,261225853;0,299557384;-0,41888657;-0,322866988;0,341941966;-0,481763333;-0,389127714;-0,183239057;-0,217242849;-0,428868848;-0,354707541;-0,25926069;0,131510554;0,203177332;-0,225831877;0,381441805;0,227144772;-0,206115711;0,210191513;-0,324357353;0,269055583;-0,315895094;0,262759261;-0,495702893;-0,403572049;-0,365816306;0,247079356;-0,378961202;0,067819709;-0,345478032;-0,151261029;-0,411081413;-0,21128528;0,372615524;-0,374211694;-0,037198179;0,261873945;-0,037084658;0,153929444;0,37350913;0,234198274;-0,037159461;-0,393401393;-0,500472721;-0,374971296;-0,037090564;0,244431559;0,409519143;-0,320128251;0,209171002;0,308731802;0,395755724;0,283754366;0,210462319;-0,037236269;-0,211814665;-0,385444114;0,338939265;-0,396166497;-0,357752;-0,348810932;0,197586374;0,399133288;0,17888699;0,314681671;-0,084024567;-0,419287913;0,195703933;-0,249812162;0,333867321;-0,355240609;0,158554509;-0,037082979;0,334475173;0,292600353;-0,226142707;-0,037159011;0,282599416;-0,431714207;-0,18606802;0,317322671;-0,284868156;0,229693192;-0,037083673;-0,513326776;0,202612165;0,0988636;-0,196507028;-0,340589923;0,126800361;0,339023831;0,164199344;-0,265197892;-0,274402307;-0,371231624;-0,2707366;0,288349539;-0,037110939;-0,200745607;0,489728272;0,267684984;-0,291433933;0,184297757;0,411992196;0,346796966;-0,066604408;0,297982471;0,263546305;0,347753654;-0,294481727;0,372877755;-0,037113051;-0,367301788;0,260262676;-0,037178422;0,379556163;-0,037095129;-0,171052302;0,08143274;-0,037281594;-0,037134234;-0,439402381;-0,454839567;0,301043701;0,216119449;0,158900036;-0,36431882;-0,507521889;0,409052307;-0,400118987;0,233861213;-0,339875229;-0,387660677;0,159651322;-0,371964906;0,252653384;-0,446885273;-0,355718806;0,219247544;-0,383846453;-0,037127046;-0,037091615;-0,402663268;0,195938346;-0,32100948;-0,424270006;-0,497249081;-0,23429748;0,190606073;-0,037092791;-0,037091119;0,388355777;0,347014698
-9,172051356;-0,272275717;0,332994619;-0,300687546;-0,359413606;0,451562785;0,130702305;-0,268911184;0,292203451;-0,045309044;-0,3333845;0,217037218;0,220283622;0,208145297;0,166580241;0,327858802;0,305419057;0,246292758;-0,287927133;0,338744699;-0,349714409;0,029297109;-0,284656667;0,342303848;0,105895012;-0,285049485;-0,331564545;0,197035052;0,308929892;-0,457369344;0,061217067;0,143858955;0,126725042;-0,402938362;0,228473556;0,261435386;0,107759189;0,226586838;0,213471562;0,131215281;0,286018704;0,279627964;0,127233194;-0,045354087;-0,333909621;0,312509399;-0,045619282;0,313248991;0,234425644;0,296286927;0,224446222;-0,432060043;-0,329168446;-0,311565989;0,308925844;-0,297338209;-0,304767897;-0,267882122;-0,139276283;-0,264274527;0,073624138;-0,382429479;-0,4224054;0,320796045;-0,428966312;-0,215417886;0,283043196;0,230141112;0,301888675;0,405549874;-0,465646476;0,248684463;-0,132900601;-0,314443931;-0,215486064;0,29530252;0,254711287;-0,427393062;0,256117161;0,231107286;0,263051257;0,197096559;-0,330910898;-0,267967039;0,327663566;0,286282245;-0,044734908;0,20983205;-0,045579249;0,420495012;-0,324486853;0,201608185;-0,044913572;0,295802419;-0,474850837;-0,477204104;-0,045452655;-0,240042862;0,221341235;-0,208921105;0,083680184;-0,38170744;0,344648064;-0,391246864;-0,077112693;-0,04458684;-0,367070631;-0,429597569;-0,284936185;0,324287522;-0,44266432;-0,391931929;0,172304557;0,1793519;0,316047433;-0,32678929;-0,348502173;-0,273207774;0,292435011;0,270225419;-0,279701589;-0,211407067;0,108802787;-0,045652651;-0,300444236;-0,284155619;-0,290235742;-0,04491589;-0,346146575;0,287672795;-0,395787507;0,324901156;0,480421096;-0,40344161;-0,045615387;-0,414999431;0,233544796;-0,412220767;-0,35310461;-0,251407258;0,287752516;0,285155659;0,152665942;-0,262274199;-0,423776778;-0,391081184;-0,331885334;-0,257717974;-0,045224946;0,197504891;0,357858464;-0,110360371;-0,367279554;0,303540277;0,320093672;0,32704148;-0,369867038;-0,276019312;-0,171513473;0,289787528;0,337114346;-0,319009418;-0,04520727;0,305161757;-0,155713213;-0,044821501;-0,176430039;-0,045387188;-0,317047082;0,233453733;-0,04443292;-0,045056308;-0,444206542;0,01727098;0,137129464;0,308835525;0,198311826;0,275277548;0,250728447;-0,245950458;0,137450447;0,22644094;0,271160656;-0,104231294;0,276794714;-0,223988299;0,193929328;0,276824033;0,270196539;0,325667143;-0,066332063;-0,045103229;-0,04543619;-0,422127658;0,236840687;0,259234024;-0,33622071;0,161598295;-0,477807083;0,058565958;-0,045418857;-0,04544383;0,273425626;0,253080632
-7,103185759;0,258122287;-0,323798959;0,288953142;0,126154489;0,176057399;0,25653361;-0,294175394;-0,264139055;-0,043210735;0,367298307;0,185914963;0,261420419;0,254673657;0,206209412;-0,334723874;0,134666592;0,135499487;-0,306114135;0,361090766;0,05170481;0,213249104;-0,411091969;0,198295141;0,097610718;0,311100004;-0,432790563;-0,43321487;0,374887225;-0,316960972;-0,459500453;-0,389444113;0,092133133;0,345457673;-0,231846695;-0,330466972;-0,159803633;0,089383703;-0,196927896;0,187842895;-0,327976723;-0,366721167;0,222225946;-0,043147678;-0,422600002;0,262213669;-0,042796131;0,234515962;-0,445742786;-0,413534151;-0,36309174;0,266623897;-0,366772666;0,206530513;0,469697174;-0,376936054;0,111570766;0,267708138;-0,399431087;-0,24425329;-0,402261032;0,114578526;0,175425827;0,22188464;-0,354770353;-0,266532946;0,480494586;0,250441949;-0,378576327;0,348809128;-0,468134569;-0,339699403;-0,292883761;-0,331106062;-0,191026066;-0,043359681;0,220789972;0,142107274;-0,37022101;0,154986464;0,331803094;-0,341401077;-0,290763707;-0,289201581;0,234605879;-0,440631723;-0,044099326;0,37916649;-0,042847045;0,243911167;-0,213207262;0,207147943;-0,043806049;0,225606807;-0,44587236;0,262556874;-0,043013084;0,334586868;0,33319149;-0,311618575;0,248323971;-0,306371872;-0,312114202;0,344223051;-0,433234857;-0,044353642;-0,28585865;0,275020526;-0,422290241;-0,40034458;-0,409010225;-0,243761377;-0,277846372;0,182159591;-0,365376181;0,169536515;-0,34280977;0,290416695;-0,356453507;-0,296121496;0,197813441;-0,404202079;0,132867475;-0,042754274;0,261454271;0,292155389;0,297637212;-0,043802343;-0,193011821;-0,211569582;0,344329379;0,27651803;0,429573408;-0,243957152;-0,04280105;-0,307982676;-0,375795847;0,255290853;-0,354986402;-0,26844663;-0,133189871;0,334842571;0,193417331;0,333689515;0,193881026;0,118994231;-0,240230368;0,19579483;-0,04333107;-0,474136706;0,346673289;-0,337100284;0,242119734;0,321065493;0,299368011;-0,174160413;-0,358408801;0,310477895;0,175211445;0,303982651;0,251375185;0,173798723;-0,043356793;0,355211308;-0,278951987;-0,043955312;-0,25937479;-0,043101959;-0,334161034;0,162258231;-0,044628644;-0,043582578;0,206695674;-0,298518801;-0,308816997;-0,304851134;0,131071617;0,255955862;-0,107215345;-0,341629271;-0,356518384;0,242686549;-0,396961176;-0,305499316;-0,370401203;0,111913248;0,235509886;-0,460905874;0,302417404;-0,370404983;0,065630746;-0,043511235;-0,043035244;0,17504123;0,306217341;0,143828122;0,19785427;0,157830411;0,217367311;0,39165232;-0,043058711;-0,043024946;0,34926736;0,182520538
-8,423556031;-0,215447483;-0,321417646;-0,511814684;-0,366077802;-0,394734121;-0,503500601;-0,421684169;0,203735603;-0,043075803;-0,360662825;-0,330047954;-0,221524414;0,252233601;0,243283854;0,199415377;0,199754056;0,049488257;-0,33106199;-0,398097385;0,259171103;0,106105824;0,32475593;0,06675209;0,338581263;-0,313649676;0,365761433;-0,018315285;-0,405194925;-0,330032416;-0,048325825;0,23273082;0,258977408;0,175149156;0,119713052;-0,41569499;0,294101168;0,107733909;-0,291597492;0,127779585;-0,458769528;0,293685345;0,285972729;-0,043081698;-0,024403748;-0,45749988;-0,043116173;0,270150208;0,280197744;0,293292083;0,347783914;-0,471927533;0,395036074;0,178401102;-0,385856643;-0,448818928;-0,231473876;-0,431854937;0,275109033;-0,189958809;0,069573106;0,200869916;0,345483109;-0,444941276;0,423702374;-0,348777384;-0,338941788;0,366820934;-0,019764775;-0,457330099;0,149621884;0,571858566;0,291661096;-0,281397801;-0,312247013;0,343340522;-0,577570273;0,315939571;0,197285161;0,137429345;0,354972196;0,25556141;-0,258066074;0,240309609;0,283473011;0,29018268;-0,042998418;0,327897496;-0,043110983;-0,412467122;-0,267109549;0,268346984;-0,043023056;0,1753344;0,175924868;0,097829078;-0,043094547;-0,361474573;0,120684425;-0,275551003;-0,450405616;0,344598146;-0,365271656;-0,307228797;-0,135429703;-0,042977516;0,251205512;-0,403933158;0,378158915;0,352201675;-0,013549727;-0,267156714;0,383220183;0,356779884;0,240321589;-0,277476554;-0,447988563;-0,523720899;0,312950604;0,260984476;-0,394780029;-0,451075487;0,234309396;-0,043120498;-0,475118109;-0,168595814;-0,333269424;-0,043023372;-0,109186863;-0,497864175;-0,179432995;0,410858487;-0,317179914;0,37388189;-0,043115668;-0,277005821;0,235450629;0,370669606;-0,08745775;-0,214877445;0,165588628;0,212950883;0,208619047;-0,308800343;-0,001625529;0,381889732;0,342863343;-0,308661731;-0,043064749;0,025647014;0,47603637;-0,334036769;-0,077288375;-0,389979556;0,027590658;-0,08866056;-0,301677473;-0,219065111;-0,267420214;0,328106543;-0,073113472;0,343608462;-0,043062417;0,27453834;-0,366997136;-0,043010434;0,417985592;-0,04308602;0,296870168;0,159903171;-0,042955276;-0,04304234;0,37625601;0,363554958;0,260481659;0,258520188;0,102649606;0,390941397;-0,461024218;-0,349399858;-0,521707563;-0,587355039;0,191546419;-0,060745018;-0,482662247;-0,413081532;-0,461316083;-0,588886583;0,183714584;0,281466258;-0,161763937;-0,043048612;-0,043092405;-0,3496089;0,22938427;0,092559356;-0,012025693;0,268829855;0,198658414;0,280153469;-0,043090148;-0,043093399;-0,486164272;0,27917016
-7,734458715;-0,466072655;-0,250106755;-0,415982131;0,285382236;0,206563267;-0,085860316;-0,212503891;-0,232867256;-0,036878479;0,342518074;0,255829566;-0,354153271;0,206165942;-0,470589299;-0,284260581;-0,209725329;-0,375443412;0,232819134;0,284346925;0,214773979;-0,3496148;0,317239052;-0,317632548;0,347182568;0,058736619;-0,342320094;-0,577624851;0,301921225;0,297157789;0,148994206;0,305529343;0,084379489;0,168260424;-0,416465793;0,065121808;0,227555724;-0,409048854;0,34814385;0,249039188;-0,245741569;0,068136306;0,247596508;-0,03689868;0,1813488;-0,450424935;-0,037020886;0,35451626;-0,314313282;-0,2166348;0,296780371;0,252729017;-0,309606276;0,33985067;-0,279484243;0,20904275;0,407040901;0,18789854;-0,276702538;-0,322690798;-0,347473887;0,373001248;-0,378879511;0,132378946;0,188694574;-0,442935327;-0,245957876;0,340182221;-0,372518429;-0,35034991;-0,381922593;0,363620661;-0,329285789;0,196114681;0,27524371;-0,26647117;-0,205689599;0,081129605;-0,352070417;0,302308272;-0,076699447;-0,316039593;0,189292649;-0,292770373;0,145442793;0,440777724;-0,036635632;0,270883599;-0,037002085;0,234132914;0,253436712;-0,282681727;-0,036708261;-0,239891286;0,370835921;0,285697777;-0,036943453;0,209628566;0,322403339;-0,339011325;0,154657183;-0,422598384;-0,441544983;0,309253699;-0,515096715;-0,036577474;-0,183811662;0,062465286;-0,472977459;0,438295419;0,452404394;0,517337543;0,291084313;0,351722243;0,28123813;0,202078463;0,263682451;0,316601924;0,350767309;-0,33071793;0,279023074;-0,406335619;0,2491959;-0,037036653;-0,555209393;0,256644351;-0,420355207;-0,036709221;0,232716981;-0,375131153;-0,288722565;0,361669724;-0,242267309;0,158423764;-0,037019052;0,25528973;0,182272078;0,445161003;-0,123188281;0,254696572;0,22440472;-0,038891875;0,125643803;-0,393968852;0,205018812;0,216624905;-0,202344062;-0,459676466;-0,036841204;-0,458968833;-0,284835844;0,219592963;0,278136741;0,047164841;-0,33944634;0,243915014;-0,370530553;0,226663803;0,229668945;-0,356181415;-0,242524868;-0,378083585;-0,036833443;-0,203019882;0,200030461;-0,036670498;0,361302404;-0,036913629;-0,223960019;0,403909529;-0,03651897;-0,036768205;0,440732641;-0,360812664;-0,49513495;0,299861056;0,206589787;-0,130649931;0,223033219;-0,413332111;-0,310466533;-0,447666998;-0,253256451;-0,33374226;0,159827133;-0,375790785;0,219296901;-0,345811608;-0,288648452;-0,405068779;-0,159335439;-0,03678828;-0,036935919;0,236889917;-0,335761721;-0,41991741;0,288151893;-0,370185124;-0,258612685;0,221001678;-0,036928013;-0,036939412;-0,365038745;0,211074646
-7,50518329;-0,237807385;0,454261285;-0,227309758;-0,428205795;-0,219397824;0,410144903;-0,312092557;0,188469434;-0,036359885;0,466309002;-0,197200929;0,326499463;-0,541080339;0,267142819;0,149104256;0,392732419;0,066146484;-0,329668168;0,208955326;-0,552821164;-0,22856684;0,427984378;0,103978786;0,189326422;-0,316243163;-0,426764189;-0,637740791;0,299313399;0,322468861;0,174705855;0,171898549;-0,562575111;0,315803436;0,176689515;-0,088134582;0,388638996;0,137480811;0,261540053;-0,182742349;0,268423597;-0,515130301;0,203925712;-0,036394349;-0,455307228;-0,479482276;-0,036592331;0,150877016;-0,540252094;-0,013069754;-0,248635335;0,315660445;-0,358628619;0,59557149;0,370576184;-0,453683177;-0,277172847;0,368556977;-0,485515493;-0,175649647;0,142682807;-0,417499148;0,433323286;0,365346739;-0,48605625;-0,416128905;0,374581963;0,250279274;0,113306291;-0,222375524;0,280995332;0,039128294;0,318345641;0,590457668;0,41183912;0,254669603;0,213657945;-0,405485134;0,212285459;0,16079174;-0,293270739;0,221680806;0,551817853;0,143682083;0,279372831;0,175184266;-0,03589877;0,095530284;-0,036562978;-0,353675489;-0,207995397;-0,552073607;-0,036046629;0,262317204;0,155754709;0,330230098;-0,036468913;0,048048279;0,24651227;-0,285326876;0,055042571;-0,538128967;-0,245382345;-0,232055806;-0,535587695;-0,035773242;-0,441949578;0,371875133;-0,326488877;0,165987845;0,473007856;0,461790327;0,192634494;0,31140514;0,227243066;-0,297222118;-0,412948937;0,141088392;0,237787953;0,253784484;-0,153264435;-0,288230858;0,358598644;-0,036616656;-0,112446758;-0,311069138;-0,336912192;-0,036048521;-0,239849702;0,310702889;0,238239187;0,20638647;0,55233792;-0,465563078;-0,036589484;-0,598126079;-0,389737311;0,108114545;0,233217871;-0,353039784;-0,385957786;-0,576007563;-0,624870991;-0,275665355;0,378095674;0,33759146;-0,289476875;-0,527955728;-0,036294878;0,00658338;-0,424990443;-0,224078347;-0,424384684;0,471023227;-0,577712739;-0,303400478;-0,408612335;-0,25007899;-0,312436255;-0,314399828;0,394880079;-0,380358516;-0,036281106;-0,454860372;-0,319332458;-0,035970927;-0,377442304;-0,036419519;0,252336976;0,279148248;-0,035639894;-0,036161913;0,272050645;-0,226676047;-0,114490361;-0,537345885;0,269307958;-0,356829112;0,155310948;-0,233833447;0,414442648;0,271844447;0,187754202;-0,565819476;-0,422461672;-0,033748365;0,196845389;0,199280021;0,061736879;-0,078303876;0,368836838;-0,03619926;-0,036456539;0,252570231;-0,453335416;-0,008419916;-0,236924622;-0,48290089;0,023587827;0,048550703;-0,036443477;-0,036462284;0,503213276;-0,423151248
