-1,783217197;-1,005848805;-0,233031092;0,271649595;0,963578037;1,500295092;-0,437039289;0,553238117;1,476042854;-0,232810943;-0,232796426;-1,581313374;-0,23290649;-0,396432592;-0,232824153;-0,233142555;-0,232927997;-0,888423878;-0,233084284;-0,424791626;-0,232957011;0,929608623;1,92224454;-0,805192201;0,356573917;1,840739186;-0,233182669;-0,9274661;-0,232900002;1,260841697;1,496010531;-1,176009314;-1,180612731;-0,233095994;-0,232685311;-0,232738683;-0,233023347;-0,233122365;0,951141392;0,646291424;-0,232879608;-0,233003887;-0,232699409;0,619472591;-2,10626669;-0,230786341;-0,232789396;0,404703994;-0,232728162;-0,232879396;-0,232927738;-1,049735673;-0,232364425;-0,232914487;-0,069108199;-0,661106316;-0,233019247;-0,082966985;-0,232812863;-0,233161551;-1,000549097;-0,233198935;-0,702457704;-0,535726111;-0,561131682;-0,216761514;-0,823971378;-0,232934405;-0,232928341;-1,501454696;2,72794719;-0,232664545;-0,233138466;-0,232809103;-0,698141581;-0,233004073;-0,204953911;-0,232760788;-0,232818981;1,97253787;-0,23299248;0,431877183;-1,672568808;-0,232916194;0,131869925;0,994406551;1,315291111;-0,233049619;-0,233063743;-0,695950769;-0,013836447;-0,232869729;-0,23277254;-0,232954766;-0,332183324;-0,233002605;0,492350919;-2,310340838;0,014292005;0,652614336;1,978033996;-0,384298912;-0,233108082;-0,233260559;-0,470101607;-1,218110805;0,838061961;-0,232857872;-0,974869694;-0,232874283;1,289344432;1,274112534;-0,232914254;-0,235262013
-1,366983387;-0,019743798;-0,214714106;1,327838065;1,675668317;-1,39419332;-1,403890914;0,284284521;-1,640746241;-0,21474049;-0,215043454;-1,333070783;-0,214690388;-1,261178049;-0,214755518;-0,215056612;-0,214887016;-0,472805455;-0,214973941;1,048599353;-0,214650596;1,118877803;-2,285712604;-0,460143118;-0,062697575;-1,979689001;-0,215066384;-0,080166793;-0,21493332;0,905411707;-1,259687998;-0,319173296;-0,279887124;-0,214711296;-0,21499201;-0,214939642;-0,215017735;-0,215054229;0,121722055;-1,569445783;-0,214713897;-0,214746435;-0,214644155;0,271358878;1,352692409;-0,21377913;-0,215057738;-0,200382469;-0,214868167;-0,215046417;-0,214920076;1,700418816;-0,214802067;-0,214840861;1,964602022;1,194977773;-0,215062239;1,011962765;-0,214950981;-0,215101883;-1,45577475;-0,215015824;-1,855367917;-0,940383672;-0,464065389;0,03541082;0,329871831;-0,214988103;-0,214993162;0,232553763;1,508827608;-0,214674905;-0,215050897;-0,214637412;-1,969086067;-0,215111639;-0,538108161;-0,214932717;-0,214736779;1,694446821;-0,21496618;1,355170913;-2,274647796;-0,214907148;0,213235188;0,622050439;-0,060582638;-0,214967637;-0,21491743;1,375611784;0,205021418;-0,215043659;-0,214669723;-0,215000758;0,276546206;-0,214717657;0,127739948;-0,135820181;0,240401251;-1,638691669;-1,400959529;0,972988514;-0,214849179;-0,214839547;-0,069115702;0,52198625;0,887305922;-0,21471473;0,287978736;-0,214713477;0,682144546;0,54249817;-0,214670403;-0,787275086
-1,214276119;2,151640476;-0,121123238;-1,110256836;-0,673554299;0,334356378;0,747094956;0,48733253;0,074194589;-0,121079999;-0,120785472;0,863016176;-0,121073549;-0,247678247;-0,12108352;-0,12091985;-0,120972972;-1,246002841;-0,120880199;-0,813272696;-0,120811382;-0,626392865;-0,877472971;1,183457208;-0,491225567;1,503219782;-0,121104184;0,088034148;-0,120830687;0,555662447;-1,162568948;-1,669428783;1,338354574;-0,120934276;-0,120939269;-0,121109998;-0,121040889;-0,121027687;-0,671613199;0,96975366;-0,120761943;-0,121166508;-0,120780479;-2,324012647;0,406392157;-0,118753663;-0,12116115;1,136577706;-0,120895473;-0,121009837;-0,120779387;-0,658708248;-0,121177515;-0,120699682;-0,503570732;2,462267903;-0,121094625;1,63365839;-0,120931471;-0,121000735;-0,527602883;-0,120988558;-1,936798592;-0,47198243;0,576963064;-0,454849447;0,45985418;-0,120913111;-0,121077529;-0,535851003;1,226464217;-0,120847352;-0,120921778;-0,120898033;-1,419561265;-0,121015185;-1,41903799;-0,121059199;-0,121102381;-0,238773;-0,120966017;-0,323449261;0,126911827;-0,120797249;-1,206562431;-1,00966478;-0,737408059;-0,121070942;-0,12089532;-0,142588035;-1,871946456;-0,12110922;-0,120704629;-0,120977837;0,220101567;-0,121076657;-2,426151999;0,288339236;1,117745479;1,214142789;0,717924399;-0,118631243;-0,121045308;-0,121183179;1,418110813;-0,605359955;0,622617576;-0,120905425;-1,482453341;-0,121037387;-0,533449276;-0,098915638;-0,120810268;-0,814163038
-1,209941256;-1,089407498;-0,179624331;1,195913141;-0,585476573;-1,128690668;-1,579187547;0,716632521;-0,762924523;-0,179407304;-0,179561161;-2,479834763;-0,179435992;2,327206376;-0,17952267;-0,179563592;-0,179401866;0,157164111;-0,179538979;0,537643894;-0,179539284;1,001774972;-0,935923476;-0,069315726;-1,720487714;2,318303587;-0,179576863;0,569750504;-0,179544279;-2,594740889;-0,534927984;-0,577501716;-2,641400747;-0,179598433;-0,179794589;-0,179856557;-0,179475133;-0,179808588;0,210176486;-1,00852836;-0,179420379;-0,179889617;-0,179396417;0,125806912;0,088528482;-0,178977127;-0,179741667;-0,469621273;-0,179533303;-0,179461206;-0,179641295;-0,058647687;-0,179753298;-0,179411205;-1,123438945;2,388414243;-0,179793976;-0,412795578;-0,179639993;-0,179491207;1,873087536;-0,179814528;-1,139650681;-0,643136292;-1,410397393;-0,014766273;-0,807128039;-0,179479532;-0,179726649;1,034500811;0,376416306;-0,179454912;-0,179480102;-0,179530858;2,372747241;-0,179716053;0,232016502;-0,179644455;-0,179351121;-1,866382163;-0,179750421;-1,863325699;1,795243911;-0,179712121;-0,421103089;-0,523259521;1,31639327;-0,179629534;-0,17960837;1,274108429;1,163639967;-0,179837863;-0,179380804;-0,179858998;-0,81298312;-0,179723792;0,569765243;-0,761809805;0,312140891;0,036433046;-0,709366299;-1,350358806;-0,179754588;-0,179639154;1,217618742;1,14003504;-0,9315355;-0,179647727;0,767604716;-0,179564728;-1,273391368;-0,046414624;-0,179271543;-1,108323072
-1,428745331;-0,830534711;-0,194463316;-1,413359424;-0,099685079;0,856479675;2,002040983;-0,304725459;-1,293987496;-0,194463096;-0,194543129;1,0931221;-0,194680266;2,106446236;-0,194495196;-0,19454283;-0,194617563;0,584473162;-0,194604944;1,213723164;-0,194736643;1,234944645;1,008746727;-0,595003614;1,385104178;-2,978277116;-0,194614814;0,717293115;-0,19476659;-2,014228644;-0,623401113;-1,888483723;2,971872987;-0,194568511;-0,194507041;-0,194659188;-0,194718946;-0,19451973;0,817966739;-1,388192596;-0,194682038;-0,194855352;-0,194835483;-1,135380859;1,385661032;-0,193215084;-0,194899354;-0,026946289;-0,194519047;-0,194789941;-0,194572584;1,093197634;-0,194679511;-0,19449893;-0,037444714;-3,536671939;-0,194836983;-1,251871688;-0,194878422;-0,194718217;-1,052537313;-0,194939788;-1,276599708;-0,832149003;-1,292939663;0,347015819;-0,652486031;-0,194486625;-0,194902797;-0,090677194;0,292676761;-0,194813291;-0,194788519;-0,19484547;-1,0080276;-0,195080737;0,922373834;-0,194799436;-0,19477532;-1,153384828;-0,194877131;-1,483933636;0,303781498;-0,19469337;0,488366291;-0,116485519;0,412728304;-0,194504382;-0,194554036;-0,019397906;-1,387935451;-0,194849661;-0,194652344;-0,194557446;-0,947127264;-0,194945993;0,670925264;-1,317311531;0,665498947;2,319589404;-1,536186985;-1,346044869;-0,194867082;-0,195021078;0,923409626;0,592090165;2,311910754;-0,1945524;1,060490092;-0,194828442;-0,442648977;0,066864157;-0,194698714;-0,895294036
-0,772362253;0,046915066;-0,131903413;0,260184485;1,707060934;-1,559155236;1,002291018;0,225727415;0,846984344;-0,131766567;-0,132036678;-1,957145596;-0,132097715;0,061526489;-0,131936122;-0,132201941;-0,13210379;1,373968138;-0,132255381;0,273595736;-0,131874509;1,838698923;-1,987016793;-0,920321119;-0,51375584;-1,280182749;-0,132254826;-0,840080486;-0,13219672;-0,540772796;1,766406555;-0,328289119;-1,236803201;-0,131979499;-0,131992507;-0,131994686;-0,131878013;-0,131956982;-2,548531211;0,032558143;-0,131862033;-0,131921156;-0,131987687;-0,537413632;-2,162366472;-0,131296201;-0,13210416;-0,351836761;-0,132069731;-0,132277029;-0,132061191;-1,356542065;-0,131451219;-0,131986082;-0,258261383;0,836510465;-0,132140265;1,23624708;-0,132010359;-0,132357437;0,638224602;-0,132248883;0,880508877;-1,315916619;-0,075910527;-0,415301022;0,327906549;-0,131875475;-0,131948675;0,774797627;-1,938322994;-0,131830188;-0,131952923;-0,132001618;-1,522626658;-0,132199609;0,714594433;-0,132189884;-0,132186434;-2,371312954;-0,132186448;1,229907242;-1,598040086;-0,131970092;0,773012889;1,463079818;0,901105291;-0,132038475;-0,132131189;-1,415666357;0,079589022;-0,132248173;-0,131946145;-0,132111519;0,081259146;-0,132211349;0,356911633;0,828896059;0,026184947;0,168236078;-1,762584417;0,742566873;-0,132082163;-0,132218564;-0,034082137;-1,037750607;-0,034138355;-0,132056732;-0,736221653;-0,131695694;0,619827426;-2,231396283;-0,13195821;-0,332555758
-1,434296608;-1,236165968;-0,237027497;-2,044468742;-1,201570554;0,882045507;-0,799766326;0,268566509;-1,136712296;-0,236778204;-0,236972145;2,104984088;-0,237198837;-3,55945239;-0,237176225;-0,237112922;-0,237108694;-0,648115201;-0,236966576;-1,476560189;-0,23684621;1,116564368;1,763507125;0,70248069;1,631711068;1,860383075;-0,23721138;-0,923616841;-0,237074015;2,783312533;-0,672327982;-1,096229345;-2,663870584;-0,236952188;-0,237200021;-0,236873835;-0,237226215;-0,237112841;0,389982273;-0,991240509;-0,236830915;-0,236872923;-0,236805737;-0,632853248;0,531458012;-0,235797206;-0,237190374;0,021313025;-0,236983883;-0,237026681;-0,23695941;1,138622203;-0,237126198;-0,237066916;0,262650977;2,105096474;-0,236830097;-0,360221737;-0,237044453;-0,237151704;-1,772404302;-0,237172909;2,215952122;-0,905552048;-1,784851391;-1,12285623;0,603769832;-0,236838823;-0,236763811;-0,343336483;1,200764278;-0,236728464;-0,236819593;-0,237076191;-1,815497895;-0,237150132;0,328765699;-0,237148018;-0,236819004;-1,852758331;-0,23712251;-1,718079011;1,442372163;-0,236829383;0,108761352;0,012325764;1,305862259;-0,237114956;-0,23712026;0,476448971;1,437829524;-0,237229287;-0,236699681;-0,237201647;-0,898771081;-0,237038095;0,492249624;1,086367079;0,347268897;-2,867719781;-0,464467021;0,551184184;-0,237157033;-0,23685398;0,33891708;0,747715408;0,186539627;-0,236936431;0,234407282;-0,237062626;-1,924860777;-0,003823729;-0,237013646;1,235411288
-0,979961637;-0,699120028;-0,143454423;-0,874011213;-1,352292136;-0,847067269;1,449530002;0,176721109;-0,750122488;-0,143422221;-0,143594957;-2,522951945;-0,143576535;-0,914140344;-0,143864012;-0,143518961;-0,143382385;0,902390552;-0,143518649;-2,103524579;-0,143503042;-1,835826522;1,305985298;0,318890878;0,764020651;-1,310091778;-0,143742918;-0,272637383;-0,14384583;0,760774287;0,048707235;-0,548720848;-1,348608911;-0,143378908;-0,143486354;-0,143322794;-0,143486186;-0,143672937;-0,101087307;0,950494832;-0,143595099;-0,143547595;-0,143653734;-1,891334989;0,641446984;-0,142382534;-0,14386714;-0,526792183;-0,143299844;-0,143808102;-0,143580909;-1,066801847;-0,143294692;-0,142996848;-0,547013284;-1,216459774;-0,143767408;1,640566295;-0,143757787;-0,143787854;1,479771824;-0,143475353;-1,932892303;-1,088483919;-0,248439436;0,979984808;0,219005564;-0,143441329;-0,143578263;0,442298002;0,719424958;-0,143574509;-0,143437221;-0,143170964;1,080387846;-0,143856217;0,349909701;-0,143498444;-0,143691487;1,368950463;-0,143669014;0,725588655;-0,851226391;-0,143586106;1,129046641;1,273679668;0,308993759;-0,143597909;-0,143643857;0,86114174;0,672469737;-0,143548547;-0,143457339;-0,143429166;-1,441378443;-0,143710853;-1,565080442;-0,020802832;0,27679746;0,141909974;-1,229144653;-0,944588784;-0,143787172;-0,143834659;0,715169166;-0,21356445;-0,042149603;-0,143158027;0,996020691;-0,143217211;-0,400912008;0,33658072;-0,143514732;1,248712971
-1,141597168;-0,948936675;-0,133744628;-0,436999336;-0,443484409;-0,8966397;-1,909721917;-0,35320751;0,42668114;-0,133616406;-0,133762629;0,411159783;-0,133676057;0,210088318;-0,13408727;-0,134013505;-0,133834931;1,352535929;-0,134004867;1,304609123;-0,133731263;0,641079464;0,724628782;-1,544989467;-2,396496434;0,701135859;-0,134111224;-0,373416964;-0,133723737;-1,143721305;0,29419412;-0,086123011;1,577769663;-0,133785926;-0,133988528;-0,133895481;-0,13368828;-0,133825301;0,674013128;-0,923713518;-0,133655536;-0,13384439;-0,133803457;0,727007339;1,877692635;-0,132749161;-0,133809906;1,773149011;-0,13368639;-0,133779622;-0,133399847;1,165255661;-0,133737417;-0,133726482;-0,292918163;-0,791356404;-0,133710961;1,174993489;-0,134144247;-0,133774462;-3,084971141;-0,134142444;-0,61912843;0,907132082;-0,520521278;-1,151397153;0,820063399;-0,133719314;-0,133796633;-1,80780297;0,235251125;-0,133621326;-0,133754773;-0,133540701;0,665515946;-0,13386609;-0,816870314;-0,134105473;-0,133880128;0,868063323;-0,134105393;-0,137734761;0,331544319;-0,133929357;-0,988008557;-0,538785;-1,535421344;-0,133650101;-0,133692177;-0,159694541;1,415508379;-0,133849923;-0,133556846;-0,134065247;0,191976751;-0,133758802;-0,063330758;-1,58509648;-1,808701802;-1,677252012;2,671176638;-3,658246461;-0,134012193;-0,134142619;-1,616604064;-0,163921864;-1,12617615;-0,133684517;0,051514329;-0,13382586;1,563337413;0,825660981;-0,133692779;-1,600069772
-0,942856955;2,814655101;-0,131589172;-1,364943743;1,877844245;-0,392351616;0,309416612;0,160538278;1,560951204;-0,131351166;-0,131683507;0,408158863;-0,131467413;-0,343351644;-0,131739232;-0,131599312;-0,131408808;-1,260518541;-0,131818174;-0,132377089;-0,131239245;-0,178664128;0,019236777;-1,022809174;1,028433139;-0,903677629;-0,131551641;-0,853365584;-0,131728508;-1,137306495;0,645546004;1,458230076;0,507190315;-0,131528872;-0,13169043;-0,131750912;-0,131867865;-0,13154704;-0,812657788;-1,029732915;-0,131608197;-0,131575517;-0,131665418;0,928245384;-2,145545372;-0,130776182;-0,131479139;0,724755472;-0,131571185;-0,131721637;-0,131721602;-2,109263588;-0,131468003;-0,131526464;-2,016224008;-0,701857501;-0,131777509;1,362154158;-0,131709786;-0,131812868;0,916063423;-0,13151151;0,477076257;-0,453967305;-1,724914827;-0,427409325;-1,898713096;-0,131454319;-0,131350892;0,71750065;-0,099279535;-0,131597113;-0,131463274;-0,131335986;-1,194254203;-0,131779551;-2,715459729;-0,131717818;-0,131463368;-0,160504717;-0,131875089;-0,043421127;-0,022374608;-0,131753727;0,129203742;-0,693676107;-1,127581069;-0,131562354;-0,131750259;-0,51708182;-1,048186906;-0,131807601;-0,13147163;-0,131793319;-0,87688232;-0,131783918;0,484544498;0,959423739;-1,521726894;0,538108323;1,9293772;-1,611456836;-0,131751181;-0,131749038;-1,144391099;0,234095294;1,356834042;-0,131321985;-1,310440074;-0,131332461;-0,094252267;0,784994934;-0,131408932;-0,666695702
