-3,644925865;-0,071194871;-0,071189792;0,571563567;-0,071291921;-0,607092494;-0,070437335;0,681833673;-0,642944981;-0,071293108;-0,071283824;-0,07062581;-0,071293499;-0,071284022;-0,070939313;0,635477897;-0,07062513;0,409911397;0,791071155;-0,071104048;-0,071276574;-0,620239904;-0,687298321;0,885571318;-0,071274947;-0,071070078;-0,071153852;0,381935247;-0,070848906;-0,071072303;-0,07064046;-0,639142934;0,336941209;-0,070760189;-0,07049099;-0,070668954;-0,071198474;-0,071144445;-0,070802652;-0,07128541;-0,070451529;0,678432925;-0,070843036;-0,589829216;-0,418305228;-0,070637915;-0,070984445;-0,070896935;-0,071056384;-0,071102859;-0,071141844;-0,07075645;-0,071097148;-0,071082061;-1,265601969;-0,070550562;-0,070948204;-0,07127614;0,469424189;-0,571706148;-0,070712999;-0,071144165;0,36180152;-0,070940738;-0,071108608;-0,071213612;-0,600673945;-0,070990444;-0,070576609;0,972175409;-0,07074158;0,573472688;-0,070738484;-0,071175751;-0,070716753;0,391575823;-0,070818792;-0,070640739;-0,583914778;-1,104815487;-0,070941533;0,923543472;-0,071199011;-0,628195874;-0,070979387;-0,071254255;-0,070754664;-0,891586607;0,533356739;-0,070852976;0,306362357;-0,070491569;-0,999270179;-0,070973215;-1,05287977;-0,071279623;-0,07057557;-0,943086064;0,515930028;0,60184098;-0,817355119;-0,070614873;-0,071152394;0,577954254;-0,070874334;-0,070616122;-0,071081984;0,691697145;-0,653319194;0,887030673;0,483144808;-0,070897721;-0,653350619;0,484215139;-0,071254868;0,89600821;-0,071181202;-0,070994217;0,365742082;-0,070541409;0,368952977;-1,0329102;-0,071290717;-0,070426974;0,510837528;-0,071188594;-0,071238648;-0,070558182;-0,070870285;-0,62024658;-0,071179166;-0,80248087;-0,071250468;-0,524642585;-0,928087192;-1,161551532;1,065491882;-0,071214527;-0,071009982;-0,070981587;-0,070596926;-0,599713631;-0,071060418;0,585778255;-1,089574427;0,469201395;-0,070547731;-0,414495038;0,67912619;1,041634191;-0,969791591;-0,070788649;-0,07049801;-0,071234202;0,475307798;0,780132996;-0,070935865;1,004432328;-0,071258839
-4,022182713;-0,066222001;-0,066213527;-0,653227002;-0,066383016;0,781831806;-0,064908124;-0,593534636;0,227344578;-0,066384975;-0,066369648;-0,065244029;-0,066385621;-0,066369976;-0,065789825;0,514146965;-0,065242827;-0,863289591;-0,801669055;-0,066069758;-0,066357668;-0,505359692;0,518745892;0,626891066;-0,06635498;-0,066012432;-0,066153429;-0,808844787;-0,065634154;-0,066016193;-0,065269902;0,769813896;0,367601058;-0,065480019;-0,065004316;-0,065320122;-0,066228009;-0,066137659;-0,065553962;-0,066372267;-0,064933613;-0,831588316;-0,065623998;0,548021457;-0,568789815;-0,06526541;-0,065867;-0,065717033;-0,065989263;-0,066067756;-0,066133296;-0,065473495;-0,066058131;-0,066032678;-0,516953956;-0,065110592;-0,065805057;-0,066356952;0,497354308;-0,605925509;-0,065397488;-0,066137189;0,544110898;-0,065792267;-0,066077438;-0,066253228;-0,797068559;-0,06587723;-0,065156884;-0,692558755;-0,065447518;-0,69688417;-0,065442106;-0,066190076;-0,065404068;0,56935754;-0,065581986;-0,065270394;-0,655253493;0,542384027;-0,06579363;0,665050043;-0,066228904;-0,678484441;-0,065858369;-0,06632073;-0,065470377;0,442769626;0,601329402;-0,065641193;0,488912845;-0,065005351;0,719035528;-0,06584783;0,725845113;-0,066362709;-0,065155039;0,441084359;-0,612539982;0,557947868;-0,818131406;-0,065224691;-0,066150985;-0,664093744;-0,065678084;-0,065226901;-0,066032548;0,649231629;0,930566457;-0,778652823;0,320623683;-0,065718387;0,477993753;0,614235139;-0,066321746;0,584090406;-0,066199185;-0,065883661;0,638110691;-0,065094299;0,603658639;-0,734321407;-0,066381029;-0,064889498;-0,863848344;-0,066211527;-0,066294845;-0,065124146;-0,065671096;-0,541288893;-0,066195783;-0,996366916;-0,066314453;-0,849589662;-0,604832095;0,70709787;0,768890736;-0,066254752;-0,065910508;-0,065862124;-0,065192917;0,775745302;-0,065996091;0,64161784;-0,51584482;-0,843841837;-0,065105554;-0,766149761;-0,540330712;-0,838934141;-0,555835003;-0,065529613;-0,065016868;-0,066287464;0,534573998;0,738010976;-0,065783914;0,688039803;-0,066328324
-2,220969194;-0,043803812;-0,043803325;-0,65897968;-0,043814605;-0,777632594;-0,043812791;-0,786383586;-0,963207888;-0,043814754;-0,043813595;-0,043795971;-0,043814804;-0,04381362;-0,04378884;0,679609781;-0,043796015;0,566350533;-0,800364886;-0,043796277;-0,043812708;-0,825948821;0,676100969;-0,911892125;-0,043812511;-0,04379409;-0,043800103;-0,913816209;-0,043788097;-0,043794223;-0,043795043;0,680177211;0,262159299;-0,043789604;-0,043807098;-0,043793401;-0,043804161;-0,043799323;-0,04378861;-0,043813791;-0,043811216;-0,782539573;-0,043788129;0,762260241;-0,615913408;-0,0437952;-0,043790088;-0,043788202;-0,043793305;-0,043796194;-0,043799113;-0,043789715;-0,043795805;-0,043794822;0,189072822;-0,043801611;-0,043789039;-0,043812656;0,302710689;-0,924939483;-0,043791287;-0,043799301;-1,149199106;-0,04378887;-0,043796596;-0,043805674;0,707961555;-0,043790299;-0,043799494;0,787361809;-0,043790195;-0,445053988;-0,043790303;-0,04380202;-0,043791131;-1,017991039;-0,043788363;-0,043795026;-0,544739638;0,703022293;-0,043788887;-0,820363476;-0,043804214;-0,705855213;-0,043789919;-0,043810078;-0,04378977;0,623242327;-0,418267725;-0,043788081;0,181994373;-0,04380704;-0,925423868;-0,043789722;0,798293796;-0,043813079;-0,043799575;0,597893933;-0,592135174;-0,983792511;0,937695079;-0,0437967;-0,04379998;0,776930211;-0,043788071;-0,043796615;-0,043794818;0,721773753;-0,633743901;-0,498261718;-0,560902475;-0,043788209;0,639992169;0,460144441;-0,043810148;0,735033359;-0,04380252;-0,043790436;-0,86535763;-0,043802396;0,575250812;0,872121608;-0,043814453;-0,043813971;-0,686463141;-0,043803211;-0,043808328;-0,043800974;-0,043788063;-0,610350749;-0,043802332;0,617470243;-0,043809646;0,978870952;-0,680971647;-0,973817709;-0,681827897;-0,043805768;-0,043791057;-0,043789992;-0,043797963;-0,975613351;-0,043793531;0,745520479;-0,795046584;0,857801405;-0,043801852;-0,628152417;0,857727235;-0,74602435;-0,98462158;-0,043788883;-0,043806405;-0,043807843;0,783651959;-0,857463461;-0,043788769;0,724621529;-0,043810606
-2,41154536;-0,053547301;-0,053552191;0,694822168;-0,05345486;0,294316842;-0,054325732;-0,526629699;-0,873560631;-0,053453742;-0,0534625;-0,054123787;-0,053453373;-0,053462313;-0,053799369;0,582354371;-0,054124507;-0,747268583;-0,725602943;-0,053635493;-0,053469352;0,45707379;-0,737169125;0,624345088;-0,05347089;-0,053668882;-0,053586935;0,489521694;-0,053891319;-0,053666689;-0,054108293;0,503638548;-0,825955862;-0,053982849;-0,054267765;-0,054078247;-0,053543836;-0,053596071;-0,053938883;-0,053461003;-0,054310362;0,656132845;-0,053897336;0,583796995;0,811981021;-0,054110982;-0,053753989;-0,053842299;-0,053682402;-0,053636658;-0,0535986;-0,053986733;-0,053642258;-0,053657079;0,653420086;-0,054203843;-0,053790401;-0,053469762;-0,723872326;0,648824727;-0,054032036;-0,053596343;-0,791737043;-0,053797931;-0,053631028;-0,053529304;0,475635083;-0,053747984;-0,054176043;-0,670051145;-0,054002205;-0,69958992;-0,05400543;-0,053565735;-0,05402811;0,381078434;-0,053922247;-0,054107998;0,514979382;0,539428002;-0,053797128;0,476374918;-0,05354332;-0,667810642;-0,053759057;-0,053490512;-0,05398859;-0,854939922;-0,631171664;-0,05388715;0,504779216;-0,054267141;0,609183837;-0,053765248;0,71165066;-0,053466468;-0,05417715;-0,599521406;-0,567550707;0,494810695;0,73662412;-0,054135374;-0,05358835;-0,570862687;-0,053865318;-0,054134049;-0,053657155;0,716273238;-0,679216223;-0,745589751;-0,797981206;-0,0538415;-0,737660294;-0,688722519;-0,053489929;0,552846086;-0,053560472;-0,053744211;0,256574216;-0,054213634;-0,699341151;-0,227041611;-0,053455996;-0,054336968;0,590782129;-0,053553345;-0,053505368;-0,0541957;-0,053869451;-0,583752831;-0,053562437;0,528708532;-0,053494112;0,455058117;-0,533283981;0,228577493;-0,578044907;-0,053528426;-0,05372847;-0,053756852;-0,054154423;0,593917915;-0,053678416;0,602797028;0,491242676;-0,71887197;-0,05420687;-0,67177907;-0,569907203;0,588476434;-0,541387713;-0,05395335;-0,054260208;-0,053509609;-0,626163851;-0,641490237;-0,053802851;-0,753675596;-0,053486157
-3,44274877;-0,064444727;-0,06444734;-0,83419028;-0,064396109;-0,863592542;-0,064902547;0,628819891;0,675511132;-0,06439553;-0,064400069;-0,064776889;-0,064395339;-0,064399971;-0,064584399;-1,016565217;-0,064777329;-0,986899164;0,465154229;-0,064492473;-0,064403629;-0,764285644;0,548077846;0,645872505;-0,06440443;-0,064510876;-0,064466026;0,624153123;-0,064637639;-0,064509662;-0,064767417;-0,784351419;0,272079059;-0,06469171;-0,064866075;-0,064749124;-0,064442878;-0,064470972;-0,064665608;-0,064399292;-0,064892846;-0,444111196;-0,064641161;0,60366413;0,788591774;-0,064769059;-0,06455855;-0,064609116;-0,064518377;-0,064493112;-0,064472344;-0,064694027;-0,064496187;-0,064504351;-0,524220011;-0,064826224;-0,064579268;-0,064403843;0,59736485;-0,983311408;-0,064721182;-0,06447112;0,476496993;-0,064583576;-0,064490025;-0,064435143;-0,920240967;-0,064555151;-0,064809018;-0,413424963;-0,064703274;0,892811575;-0,064705205;-0,0644546;-0,06471882;-1,003644381;-0,064655793;-0,064767237;0,789107352;0,472980105;-0,064583117;-0,656460626;-0,064442602;-0,709529603;-0,064561422;-0,064414679;-0,064695135;0,111373869;-0,853238405;-0,064635201;-1,325152846;-0,064865685;-0,681351292;-0,064564936;-0,588442605;-0,06440213;-0,064809702;0,583718712;-0,913008363;0,321361474;0,685250103;-0,064783988;-0,064466791;-0,655431634;-0,064622471;-0,064783176;-0,064504393;0,743383855;-0,708290339;0,898036839;-0,992421632;-0,064608653;0,358983538;0,519215824;-0,064414373;0,643041978;-0,064451775;-0,064553018;0,3213126;-0,064832302;0,633474931;0,744316107;-0,064396697;-0,064909651;0,913372892;-0,064447958;-0,064422485;-0,064821177;-0,064624876;0,427028664;-0,06445283;0,529872488;-0,064416567;-0,793424815;-0,634340517;0,243789202;0,10870078;-0,064434677;-0,064544142;-0,064560172;-0,064795691;0,350477623;-0,064516163;-0,722665183;0,495153189;0,496157297;-0,064828102;-0,65699099;0,944951948;0,815045329;-0,533255231;-0,064674171;-0,064861344;-0,064424721;0,67072196;-0,255146291;-0,064586395;-0,850401806;-0,064412398
-2,403916502;-0,045956509;-0,045954955;0,836806241;-0,045986694;-0,815220849;-0,04574995;0,584464204;-1,014229422;-0,045987069;-0,045984141;-0,045796952;-0,045987193;-0,045984203;-0,045881322;-0,62068328;-0,045796778;0,514772175;0,478134668;-0,045929088;-0,045981859;-0,71183978;0,555269301;-0,956634882;-0,045981348;-0,045919034;-0,045944027;0,341019642;-0,045856144;-0,045919689;-0,045800717;-0,660823797;0,284788594;-0,045832118;-0,045763068;-0,045808086;-0,045957613;-0,045941187;-0,045843536;-0,04598464;-0,045753401;0,705115844;-0,045854534;-0,670948445;0,873792732;-0,045800062;-0,045894162;-0,045869431;-0,045915011;-0,045928735;-0,045940404;-0,04583112;-0,045927037;-0,045922568;0,747946814;-0,045777874;-0,045883837;-0,045981723;-1,06329993;0,519647324;-0,045819604;-0,045941103;0,298953729;-0,045881725;-0,045930446;-0,045962266;0,445525457;-0,045895882;-0,045784429;-0,784823225;-0,045827162;-0,546864784;-0,04582634;-0,045950671;-0,045820593;-0,903750105;-0,045847915;-0,045800789;0,584390463;-0,816979385;-0,04588195;-0,797838792;-0,045957778;0,320200494;-0,045892714;-0,045974869;-0,045830644;-0,62617581;-0,906329926;-0,045857263;0,518928594;-0,045763211;-0,487264821;-0,04589095;-0,674433742;-0,045982818;-0,045784167;0,681579003;0,599276654;-0,869819713;-0,432686029;-0,045794152;-0,045943586;0,682839697;-0,045863154;-0,045794472;-0,045922545;-0,556043437;-0,571422954;-0,352028268;0,665225657;-0,045869651;0,65632573;-0,855517756;-0,045975061;0,595279085;-0,045952332;-0,045896966;-0,860760394;-0,045775582;-0,721023515;0,82591483;-0,045986314;-0,04574744;0,717343849;-0,045954589;-0,045970011;-0,045779786;-0,045862034;-0,686385621;-0,045951711;0,52904677;-0,045973688;0,267530339;-0,650523527;-0,575260951;-0,772057048;-0,045962549;-0,045901509;-0,045893344;-0,045789578;-0,776804209;-0,045916194;-0,631907523;0,851945619;0,496233993;-0,045777164;-0,594651436;-0,501726391;0,737095816;-0,650579185;-0,045839754;-0,045764799;-0,045968631;0,746403288;0,603256141;-0,045880349;-0,664713524;-0,045976301
-3,006932696;-0,05542633;-0,055425791;0,493053867;-0,055438228;-0,632533867;-0,055432825;-0,520347163;0,45222353;-0,055438392;-0,05543712;-0,05541557;-0,055438446;-0,055437147;-0,055409277;0,700416967;-0,055415615;0,581171486;-0,618506189;-0,055417916;-0,055436146;-0,800532792;-0,669035921;-0,691968877;-0,055435929;-0,05541544;-0,055422206;-0,799326464;-0,055408095;-0,055415591;-0,055414638;0,638207991;-0,864485119;-0,055409325;-0,055426936;-0,055413;-0,055426718;-0,055421335;-0,055408444;-0,055437335;-0,055431193;0,543454673;-0,055408103;0,565994159;-0,437866776;-0,055414796;-0,055410803;-0,055408413;-0,055414544;-0,055417823;-0,0554211;-0,055409428;-0,055417384;-0,055416272;-0,566107063;-0,055421299;-0,055409528;-0,055436088;-0,789538869;-0,750163461;-0,055410925;-0,05542131;-0,878150424;-0,055409315;-0,055418276;-0,055428393;-0,644324273;-0,055411054;-0,055419138;0,617011977;-0,055409879;0,565486783;-0,05540998;-0,055424341;-0,055410774;0,444889349;-0,05540825;-0,055414621;0,628458767;0,462327241;-0,055409337;0,574408122;-0,055426776;0,478444123;-0,055410601;-0,055433252;-0,055409479;0,504649452;-0,865870117;-0,055408095;-0,971725675;-0,055426876;0,311801991;-0,055410365;-0,578546361;-0,055436553;-0,055419221;0,465133725;0,393075758;-0,895319392;0,574776736;-0,055416305;-0,055422069;-0,725010456;-0,055408176;-0,055416219;-0,055416266;0,612635378;-0,595493858;0,471891713;0,56622371;-0,055408424;0,578222935;-0,68326015;-0,05543333;0,633560572;-0,055424896;-0,055411217;0,398937536;-0,055422103;-0,737745787;0,470475232;-0,055438062;-0,055434049;0,566034602;-0,055425664;-0,055431324;-0,055420648;-0,05540815;-0,63005526;-0,055424688;-0,824099139;-0,055432777;-0,631260586;-0,697606484;0,306837054;-0,78277787;-0,055428497;-0,055411947;-0,055410688;-0,055417583;0,426234661;-0,055414802;-0,704283311;-0,619079978;0,695038802;-0,055421545;-0,605718065;-0,700813684;0,704217724;0,210403472;-0,055408676;-0,055426222;-0,055430789;0,57530775;0,744385532;-0,055409186;0,637820415;-0,055433834
-4,266070797;-0,074053438;-0,074045564;0,636966478;-0,074201966;-0,694008873;-0,072769136;0,626041597;0,191253824;-0,07420376;-0,074189714;-0,073108795;-0,074204351;-0,074190015;-0,073644689;0,911972116;-0,073107592;-0,924363447;0,293321514;-0,073911102;-0,074178722;0,684838889;0,604148644;0,732634572;-0,074176254;-0,073857035;-0,073989555;0,487097982;-0,07349399;-0,07386059;-0,07313466;-0,704546795;0,37007979;-0,073343058;-0,072867114;-0,073184739;-0,074059018;-0,073974811;-0,073415674;-0,074192116;-0,072795152;-0,726684519;-0,073484097;0,778802005;0,829203889;-0,073130172;-0,073718732;-0,073574443;-0,073835111;-0,073909218;-0,073970728;-0,073336632;-0,073900157;-0,073876159;0,684266291;-0,072974709;-0,073659337;-0,074178064;0,462101616;0,590019817;-0,073261559;-0,073974371;0,30556313;-0,073647038;-0,073918326;-0,074082406;0,449737271;-0,073728514;-0,073021355;0,725650544;-0,07331102;-0,762984228;-0,073305677;-0,074023743;-0,073268074;0,335357303;-0,073443095;-0,073135152;0,617618847;-0,738024347;-0,073648349;0,871976111;-0,074059849;-0,56109057;-0,073710473;-0,074144758;-0,07333356;-0,794818272;-0,806025818;-0,073500843;0,564704647;-0,072868166;-0,633223586;-0,073700382;-0,529983174;-0,074183349;-0,073019499;0,544120394;0,79892944;-0,735060217;0,603774573;-0,073089433;-0,073987272;-0,851476147;-0,073536696;-0,073091647;-0,073876036;0,665169098;0,955969638;-0,597996637;-0,782578686;-0,073575753;0,481164704;0,594286261;-0,074145694;0,633227864;-0,074032224;-0,073734659;0,260511763;-0,072958259;0,578292735;-1,006097189;-0,074200146;-0,0727501;-0,703126372;-0,074043705;-0,074120891;-0,072988381;-0,073529913;-0,765116564;-0,074029058;0,468343911;-0,074138975;-1,00010243;0,559503213;-0,758976783;-0,68023026;-0,074083818;-0,073760277;-0,073714067;-0,073057569;-0,458146362;-0,073841576;-0,600831332;-0,804235307;0,605264932;-0,072969625;-0,596099654;-0,618693736;-0,763329083;-0,731593232;-0,073391804;-0,072879859;-0,074114075;-0,85801399;0,93054401;-0,073638999;0,762078253;-0,074151749
-1,483991108;-0,024764041;-0,024762056;-0,66934545;-0,024801911;0,584388367;-0,024464564;-0,793864384;0,466030663;-0,024802374;-0,024798756;-0,024539752;-0,024802526;-0,024798833;-0,024663804;0,547152789;-0,024539481;-0,86463001;0,56626341;-0,024728505;-0,024795929;-0,786139127;-0,820729321;-0,771103671;-0,024795295;-0,024715189;-0,024748003;0,493203671;-0,024628157;-0,024716061;-0,024545577;-0,708148294;0,341538924;-0,024593077;-0,024486016;-0,024556898;-0,024765448;-0,024744322;-0,02460988;-0,024799374;-0,024470242;0,679350781;-0,024625839;-0,642928433;-0,59068793;-0,024544565;-0,024681562;-0,024647107;-0,024709817;-0,024728039;-0,024743304;-0,024591597;-0,024725801;-0,024719888;-0,673806146;-0,024509789;-0,024667304;-0,02479576;0,547727014;-0,852329016;-0,024574377;-0,024744213;0,363384019;-0,024664365;-0,024730291;-0,024771362;-0,908611692;-0,024683921;-0,024520169;-0,782726734;-0,024585706;-0,664681203;-0,02458448;-0,024756567;-0,024575866;0,521493169;-0,024616261;-0,024545688;0,541970297;-0,729216499;-0,024664678;-0,679428483;-0,024765658;-0,477694151;-0,024679573;-0,024787226;-0,02459089;-0,769560388;0,172402584;-0,024629764;-0,776986066;-0,024486247;0,728864711;-0,024677146;0,741731665;-0,024797118;-0,024519755;0,544216516;-0,786538963;0,539007341;-0,641176347;-0,024535401;-0,024747432;0,681659896;-0,024638194;-0,024535898;-0,024719857;0,651423933;0,747933642;0,842284234;-0,675208835;-0,024647417;0,36867727;-0,81561158;-0,024787465;0,575627469;-0,024758699;-0,024685404;-0,714240536;-0,024506139;-0,611156969;0,838614453;-0,024801442;-0,024460417;-0,594103196;-0,024761588;-0,024781136;-0,024512827;-0,024636596;-0,606150488;-0,024757903;0,520924976;-0,024785748;0,414532571;-0,583931014;-0,848552637;-0,608998318;-0,024771719;-0,024691599;-0,024680438;-0,024528259;-0,858577133;-0,0247114;0,000574426;-0,820573308;-0,695097237;-0,02450866;0,718950752;-0,419087015;0,617556484;-0,744826533;-0,024604342;-0,02448882;-0,024779401;-0,643013756;-0,509314519;-0,024662446;-0,70151804;-0,024789014
-3,427089625;-0,066595901;-0,066598094;-0,561120434;-0,066554993;0,380587879;-0,06697327;0,429542556;0,409014854;-0,066554504;-0,066558333;-0,066870745;-0,066554343;-0,066558252;-0,066712316;-0,592919396;-0,066871106;0,404352944;0,353864925;-0,066635867;-0,066561336;-0,782625542;0,321971978;0,561184177;-0,066562011;-0,066651221;-0,066613753;-0,993672459;-0,066756335;-0,066650209;-0,066862992;0,709736928;0,458072079;-0,066800875;-0,066943572;-0,066848007;-0,066594349;-0,066617894;-0,066779394;-0,066557678;-0,066965376;0,813912892;-0,066759241;-0,520966173;0,658126032;-0,066864337;-0,066690879;-0,066732773;-0,066657472;-0,0666364;-0,066619041;-0,066802781;-0,066638968;-0,06664578;0,534795459;-0,066911069;-0,066708065;-0,066561516;0,331046024;0,437765499;-0,066825089;-0,066618017;0,458528465;-0,066711634;-0,066633822;-0,066587855;0,282220463;-0,066688057;-0,066897017;0,670661366;-0,066810381;-0,881896883;-0,066811968;-0,066604182;-0,06682315;-0,707087881;-0,066771307;-0,066862845;0,285588333;0,742921352;-0,066711253;0,797540511;-0,066594118;-0,647817656;-0,066693263;-0,066570645;-0,066803692;-0,597829991;-0,673759549;-0,066754323;-0,646327489;-0,066943254;-0,488207889;-0,066696179;0,688421901;-0,066560072;-0,066897576;-0,693847743;-0,815530102;-0,776718682;-0,681748086;-0,066876554;-0,066614394;0,627393383;-0,066743811;-0,06687589;-0,066645815;0,776291154;-0,836180871;-0,510457956;-0,731320496;-0,066732391;0,583465653;0,593962554;-0,066570388;-0,877464352;-0,066601813;-0,066686286;0,648321019;-0,06691603;-0,677418571;0,633069916;-0,066555489;-0,06697905;-0,578896725;-0,066598612;-0,066577215;-0,066906948;-0,066745798;0,464605241;-0,066602697;-0,857318261;-0,066572235;0,43916544;0,760083743;-0,611499889;-0,651051729;-0,066587464;-0,066678911;-0,066692226;-0,066886125;0,469071486;-0,066655627;-0,501638777;-0,718082841;0,516334517;-0,066912602;0,598638244;-0,428924811;0,668302467;0,683113831;-0,066786445;-0,066939716;-0,066579095;-0,4998691;0,814356702;-0,066713969;-0,749916076;-0,066568725
