-1,499332884;-0,094809546;-0,09479011;0,739811993;-0,094812232;0,541438102;-0,094805708;0,932624616;0,301730501;-0,094800158;0,404072588;0,340188718;-0,09480385;0,547411178;-0,094818499;-0,094803002;0,496560888;0,73852099;-0,094809392;-0,094797314;-0,094805804;-0,09479583;0,357283168;-0,094219175;0,373868482;-0,121374718;-0,094805974;-0,094796344;-0,094812974;-0,094801082;-0,094811759;-0,310586278;0,526408741;-0,094818993;-0,094808888;-0,094794256;0,308799637;-0,09480818;0,262922495;0,741706358;-0,644221889;0,212943525;-0,042076828;-0,094789688;0,615592082;-0,119297293;-0,094804881;-0,094804114;0,698981957;-0,094803547;-0,589478249;-0,094798331;-0,094797383;0,418288124;-0,094802;-0,702178939;-0,094802445;0,216151926;-0,094791183;0,28816;0,25876828;0,192424639;-0,890388043;-0,764909354;0,608094999;-0,094802417;-0,094821789;-0,09480822;-0,094804832;-0,094797025;-0,094802115;-0,162393384;0,394375163;-0,643236797;-0,560771019;-0,094808123;-0,094790279;-0,094825824;0,769340237;-0,094652996;-0,094796029;-0,094809017;-0,094808275;-0,094813984;-0,094811189;-0,094804302;0,439211352;-0,910201348;-0,094813809;-1,221688492;0,261890016;-0,094804304;-0,506553892;-0,094811143;0,110802646;-0,944037644;-0,34300397;0,234336519;-0,09479747;-0,094803862;-0,094793633;-0,094839075;0,27567219;-0,094811118;-0,201873199;-1,138661303;-0,856406122;-0,104955873;0,612462251;-0,094792733;-0,309017177;-0,094799611;-0,871940634;0,072381277;-0,094808946;-0,09481389;-0,094811709;-0,814588211;-1,109128489;-0,094796574;-0,094789591;-0,094793554;0,447240072;1,08496792;-0,5026739;0,355162001;-1,123195832;0,231321354;-0,094812594;-0,971785233;0,674639304;0,889873504;-0,094793282;-0,094792721;-0,094805583;-0,094808093;-0,094796023;-0,094789973;-0,09479202;-0,094792974;-0,094795513;-0,094812919;1,015830301;0,776194767;-0,094790074;-0,094810552;-0,094808487;-0,970398939;-0,094797589;-0,094801743
-1,085090266;-0,069346227;-0,069288544;0,910030507;-0,069352772;0,408988716;-0,069335755;-0,738284562;-0,382553354;-0,069317606;0,456763293;0,183860392;-0,069328505;-0,572140942;-0,069350378;-0,069324315;0,550483863;-0,866046852;-0,069344572;-0,069305319;-0,069337879;-0,069302136;-0,799107699;-0,068808288;0,252111864;-0,346163533;-0,069332995;-0,069310438;-0,069328491;-0,069321414;-0,06932254;-1,044065632;0,345228868;-0,069322675;-0,069341824;-0,069305124;0,670200156;-0,069337502;0,045470579;0,395142131;-1,06461352;-0,517680885;-0,656587598;-0,069293867;0,501716862;0,192017195;-0,069333367;-0,069325748;0,650773956;-0,069327764;-0,144206401;-0,069307821;-0,069311193;-0,969705113;-0,069322581;0,856437971;-0,069323776;0,466971223;-0,069288262;0,164911958;0,399653405;0,340765809;0,800593103;-0,146822004;-1,028438111;-0,069320842;-0,069349144;-0,069338413;-0,069325669;-0,069308231;-0,069321277;-0,875265023;-0,13546566;0,786801659;-0,410643582;-0,069336262;-0,069294579;-0,069351217;0,634870481;-0,069192688;-0,069303946;-0,069346659;-0,06934514;-0,069355683;-0,069351099;-0,069327617;0,644738627;-0,935122406;-0,069354132;-1,374709769;0,515462813;-0,069329488;-0,510440313;-0,069352481;-0,217231248;0,88907087;-0,751642001;-0,754275268;-0,06930527;-0,069328717;-0,069300688;-0,069374864;-0,367381789;-0,069349058;-0,382773687;0,756931116;-0,596285843;-0,085118574;0,951532095;-0,069299417;-0,859568988;-0,069317732;0,013069852;0,209621844;-0,069341253;-0,069354096;-0,069339148;-0,703675358;0,368515713;-0,069311997;-0,069288226;-0,069298611;0,307028191;-0,455261926;-0,051997654;0,020272575;0,752092412;0,134063873;-0,069352195;-0,553586532;0,876944978;-0,121858757;-0,069297936;-0,069297901;-0,069332445;-0,069342619;-0,069307302;-0,069292535;-0,06929552;-0,069297259;-0,069301846;-0,069354038;-0,737615373;-0,98609611;-0,069287992;-0,069347155;-0,069337344;0,762118751;-0,069312145;-0,069317905
-1,092150351;-0,083200455;-0,083158429;0,077834928;-0,08320375;-0,761229076;-0,083190242;0,455593707;-0,794164219;-0,083178648;-0,798105999;-0,299758501;-0,0831856;-0,178121441;-0,083202525;-0,083182748;-0,684919164;-0,276077785;-0,083199791;-0,08316942;-0,083193841;-0,083168391;-1,016690204;-0,082760096;0,406140429;0,561639491;-0,083191129;-0,083172292;-0,083187236;-0,083181531;-0,083184242;0,421644764;0,266262556;-0,083192588;-0,083194708;-0,083170487;0,560908999;-0,083193205;0,733383818;0,804534953;-0,022345235;0,435923506;-0,594565827;-0,083162096;-0,807715314;0,742630768;-0,083189212;-0,083184886;-0,067771823;-0,083185785;0,68488309;-0,083172158;-0,083172734;-0,320517583;-0,083182514;0,417345105;-0,083183363;0,807293158;-0,083158897;-0,852810265;-1,180069163;-0,59620188;0,444539808;0,747496115;-1,079449276;-0,083181312;-0,083206027;-0,083192641;-0,083183165;-0,083171117;-0,083180579;0,431708992;0,72532471;0,412707733;0,869391165;-0,08319217;-0,08316071;-0,083208984;-0,408855249;-0,083024085;-0,083168723;-0,083197928;-0,083197239;-0,083204297;-0,083201764;-0,083187836;-0,571639241;0,299774837;-0,083204272;0,014456367;0,422051899;-0,083187348;0,164335125;-0,08320455;-0,784700702;-0,45319844;0,617018142;0,489605497;-0,083169783;-0,083186161;-0,083166766;-0,083218245;-1,03698375;-0,083199222;-0,730770838;0,151290541;0,436387002;0,580260633;-0,02983088;-0,083165376;0,112260855;-0,083180031;0,464596031;-0,622200981;-0,083194911;-0,083203754;-0,083194651;0,101099624;-0,989839696;-0,083174874;-0,083158763;-0,083166135;0,482096495;-0,28749469;0,817144058;-0,846862016;0,794079355;-0,796625125;-0,083202909;0,690112052;-0,292141593;-0,276844411;-0,083164861;-0,08316559;-0,083188668;-0,083196393;-0,083171547;-0,083160406;-0,083162367;-0,083163563;-0,083169612;-0,083203898;-0,963543899;0,37344949;-0,083155799;-0,083197785;-0,083192998;0,577106047;-0,08317506;-0,083179213
-1,410614607;-0,115198018;-0,115196024;-0,550175072;-0,115199076;0,211766928;-0,115198562;-0,484144453;-0,050731539;-0,115197549;0,295398785;-1,213768752;-0,115196027;1,128381197;-0,115206177;-0,115196347;0,661153893;0,80335781;-0,115197918;-0,115197201;-0,115197274;-0,115196811;-0,759471282;-0,114621878;-0,077031099;-0,129219738;-0,115200631;-0,11519892;-0,115205593;-0,115195839;-0,115210925;0,763579238;0,816410892;-0,115221843;-0,115197071;-0,115196362;-0,313737839;-0,115196815;0,598932844;0,328198429;0,441662411;0,415361086;1,180707414;-0,115195917;0,262835591;0,510737405;-0,115198194;-0,115198128;0,230237759;-0,115196413;-0,705311642;-0,115199313;-0,115196668;-1,13155921;-0,115197354;0,309413167;-0,115198014;0,506210967;-0,115195227;0,757873465;0,362870453;0,130680537;0,372934724;0,608934055;0,170485657;-0,115197537;-0,115214431;-0,115198718;-0,115196409;-0,115196547;-0,115196871;0,546969537;-0,839368383;-0,658836771;-0,515141556;-0,115200152;-0,11519631;-0,115225651;0,437949455;-0,114970338;-0,11519668;-0,115197951;-0,115197727;-0,115199189;-0,115198117;-0,1151962;-0,125373753;-0,047512174;-0,115200736;0,420993903;-1,331889824;-0,115196393;0,715485289;-0,115196564;-0,232657928;0,435586891;-1,017576416;-0,614636951;-0,11519774;-0,115197437;-0,115195945;-0,115218073;0,060071532;-0,115197626;1,184105106;-0,147784841;-0,741900947;-0,874013557;-0,911953227;-0,115197423;0,761894813;-0,115197779;0,425273706;0,662746045;-0,115198543;-0,115198019;-0,11519945;-1,422750074;-0,033293387;-0,115195241;-0,115195949;-0,11519718;0,164354083;-0,087489943;-0,834424474;0,111543564;1,017008192;0,54057256;-0,115197681;0,345340808;-0,626411038;0,693267624;-0,115194984;-0,11519536;-0,115196937;-0,115197754;-0,115197738;-0,115196709;-0,115197087;-0,115197273;-0,115196194;-0,115198876;-0,075384668;-0,188581832;-0,115197179;-0,115198755;-0,115198887;0,399522099;-0,115197292;-0,115196911
-0,895617272;-0,083646899;-0,083642779;-0,30745985;-0,083647223;0,619887962;-0,083644552;-0,667202688;0,286074608;-0,083643315;0,308365909;-0,058797841;-0,083645947;1,058300559;-0,083649767;-0,08364575;-1,168133053;-0,854538356;-0,083644677;-0,083642055;-0,083645844;-0,083643146;-0,3775054;-0,083242058;0,188496261;-0,831012723;-0,083644995;-0,083644539;-0,08365055;-0,083645253;-0,083649613;-1,210136555;0,676531005;-0,08366096;-0,083646145;-0,083644544;-0,693743573;-0,0836465;0,207958562;-0,049948485;0,777139345;0,092545166;1,116317333;-0,083643307;0,438957823;0,41262618;-0,083645976;-0,083646385;0,045824142;-0,083645765;0,427889941;-0,083644824;-0,083645039;0,600358379;-0,083645143;0,545093042;-0,083646058;-1,237211349;-0,083643558;-1,23466294;0,310693104;0,253624181;0,478836909;-0,428975895;-1,08457096;-0,083645907;-0,083623126;-0,083646537;-0,083645194;-0,083645172;-0,083644987;0,543136829;0,708055717;-0,691186504;-0,393386233;-0,08364625;-0,083642696;-0,083663612;-1,250342432;-0,083475788;-0,08364251;-0,083645932;-0,083645488;-0,08364699;-0,083646029;-0,083645508;-0,632620149;0,293923178;-0,083647415;0,059328894;0,7586399;-0,083645998;1,120655186;-0,083647041;-0,004687254;0,359493072;-0,82638785;0,348884796;-0,083645554;-0,083645021;-0,083643329;-0,083645016;0,168015632;-0,083645334;-1,13703653;0,426480481;-0,770249741;0,337108511;1,126115135;-0,083643911;0,699151166;-0,083645469;0,385442708;0,52044504;-0,083646808;-0,083646392;-0,08364844;0,614505175;0,404752141;-0,083643637;-0,083643796;-0,08364441;-0,192414693;-0,293012767;-0,660466861;0,461764664;-0,728043895;-1,174703031;-0,083647382;-0,102755686;-0,753368738;-0,129383229;-0,08364439;-0,083643653;-0,083646316;-0,083646553;-0,08364305;-0,083643647;-0,083643789;-0,083644726;-0,083642761;-0,083645729;0,158786781;-0,725285006;-0,08364378;-0,083645052;-0,083645991;0,028077773;-0,083643646;-0,0836436
-0,900648313;-0,064618339;-0,064519279;0,662767464;-0,064628904;-0,346967285;-0,064595528;0,614062384;0,547000143;-0,064568721;-0,894136221;0,535225467;-0,064587664;0,038409729;-0,0646137;-0,064581266;-1,06868796;-0,943893507;-0,064616858;-0,064546602;-0,064603585;-0,064543723;0,233939108;-0,064177651;0,18547212;-0,281690566;-0,064593296;-0,064554318;-0,064575127;-0,064574927;-0,064562355;-0,376682432;0,815415498;-0,064575384;-0,064609164;-0,064547158;0,173840109;-0,064602758;0,572552518;-0,789675312;-0,781482519;-0,819516737;-0,023207759;-0,064524405;0,283258453;0,357522422;-0,064597302;-0,064581646;-0,930413626;-0,064586064;0,643044821;-0,064548459;-0,06455574;0,507196802;-0,064575715;-0,16043851;-0,064580016;0,153238803;-0,064517275;0,308915529;0,055463747;0,068956398;-0,672026375;-1,086465411;-0,917806042;-0,064576557;-0,064544795;-0,064602042;-0,064581694;-0,064548703;-0,064574155;0,437946414;-0,626731654;0,411256058;0,913216568;-0,064597906;-0,064528687;-0,064610952;-0,645007665;-0,064432531;-0,064543335;-0,06461654;-0,064614661;-0,064631316;-0,064624038;-0,064588723;-0,586350827;0,777008632;-0,064631765;-0,677580311;-0,102521034;-0,064587416;-0,720028225;-0,064627428;0,370714658;-0,657829984;-0,33664594;0,468458823;-0,064548321;-0,064588867;-0,064538851;-0,064609315;0,680473463;-0,064619699;-0,280441151;-0,94353278;-0,792641509;0,16190998;-0,605878783;-0,064536445;-0,074459735;-0,06456961;0,248267596;0,59636461;-0,064608291;-0,064632488;-0,064603941;-0,671617;0,493304687;-0,064557404;-0,064514918;-0,064535437;-0,789981184;-0,760141815;-1,017467384;0,600477342;0,601092872;0,499459324;-0,064626169;0,665480823;0,486117865;-0,453244213;-0,064533692;-0,064536622;-0,064593755;-0,06461084;-0,064553239;-0,064523678;-0,064528032;-0,064535268;-0,064542609;-0,06462968;-0,74422873;0,341322819;-0,06451498;-0,06461686;-0,064603054;-0,153928177;-0,064560462;-0,064570744
-1,241659944;-0,107976333;-0,108040688;-0,811617283;-0,107970513;0,37381005;-0,107990796;-0,223090344;-0,404225164;-0,108008494;-0,371574267;0,437456075;-0,107997868;-1,00921782;-0,107989484;-0,108002138;0,185030211;-1,053469926;-0,107979061;-0,108024458;-0,10798634;-0,108026971;-0,783512502;-0,107490643;-0,101803498;1,614318924;-0,107995554;-0,108017157;-0,108014134;-0,108004948;-0,108020643;1,03776035;0,674541543;-0,108008951;-0,107984043;-0,108024471;-1,216344402;-0,107987707;0,238977054;0,349447597;-1,203951367;-0,105902334;-1,161149954;-0,108037478;0,619519399;0,304374302;-0,107992273;-0,108002543;0,376014607;-0,107997367;0,539844536;-0,108027016;-0,108017162;0,647236151;-0,108005494;0,459344319;-0,108003171;0,799371532;-0,108043601;0,246595557;0,433703936;0,761260216;-0,629992584;0,689426645;0,557125051;-0,10800491;-0,10804855;-0,107987464;-0,108004412;-0,108022689;-0,108006519;0,084354552;-0,444164579;-0,980863157;-0,55881392;-0,107992465;-0,108035071;-0,107998322;0,947261818;-0,107808534;-0,108024534;-0,107978037;-0,107979405;-0,107968448;-0,107972968;-0,107996501;0,280833262;0,538173624;-0,107968889;0,455553363;0,846948442;-0,107997028;-1,328189898;-0,107972227;-0,483618996;0,121836718;1,095610771;0,628738593;-0,108022036;-0,107997207;-0,108028051;-0,107978049;0,415917706;-0,107975474;-0,471930486;0,32835261;-0,958468015;-0,158793185;-0,804299319;-0,108030181;0,902581578;-0,10800972;0,280419088;0,445406375;-0,107983118;-0,107970007;-0,107988594;0,895764665;-0,076717686;-0,108016359;-0,108045974;-0,108031112;0,204649112;-0,297575732;-0,601803384;0,326069188;-1,117892713;0,701648849;-0,107971385;0,296738336;-0,971365471;-0,862398178;-0,108031648;-0,108030407;-0,107993114;-0,107981181;-0,108019656;-0,108040086;-0,108035597;-0,10803306;-0,108026423;-0,10796958;-0,649247977;-0,076474829;-0,108044949;-0,107978073;-0,107988689;0,193153953;-0,108013847;-0,108006898
-0,998725561;-0,07788676;-0,077923002;-0,900349619;-0,077883686;-0,759194108;-0,077895178;-0,718978579;0,504098938;-0,077904496;0,123951675;0,15381808;-0,077896745;-0,95845802;-0,077896037;-0,077899686;0,566809172;0,599688895;-0,077887709;-0,077913692;-0,077891849;-0,077914067;1,006073607;-0,077496118;-0,156018052;-0,471525317;-0,077897039;-0,077910975;-0,077910559;-0,077902645;-0,077912621;-0,445539324;0,576851528;-0,077910904;-0,077888643;-0,07791163;0,13159033;-0,077893235;0,030102091;0,133880186;-0,610212691;0,029147634;-0,581648278;-0,077920109;-1,024820856;0,506149898;-0,077893726;-0,077902369;0,076918836;-0,077899195;-0,60237974;-0,077915549;-0,077907358;0,279237972;-0,077902667;-1,011481529;-0,077902529;-1,342434769;-0,077922012;0,604113732;-0,09703518;-0,955638477;0,850074753;-0,876214264;0,546953022;-0,077901434;-0,077902259;-0,077893814;-0,077900178;-0,077911003;-0,077903273;-0,651650211;0,802516627;-0,977616594;0,183452692;-0,077894451;-0,077918633;-0,077900476;0,625952864;-0,077812158;-0,077915687;-0,07788716;-0,07788762;-0,077881743;-0,077884692;-0,077897884;-0,641121409;0,746459634;-0,077884242;0,56364137;0,053557666;-0,07790072;-0,575686543;-0,077882516;0,669940331;0,700726297;-0,881725837;0,363636047;-0,077912295;-0,077897721;-0,077916534;-0,077894248;0,089443921;-0,077886684;-0,437269175;0,611459381;0,558831567;0,100983678;0,837718474;-0,07791774;-0,427521663;-0,077902959;-0,708175333;0,500579889;-0,077891021;-0,077882634;-0,077893948;-1,036756456;0,200515696;-0,077906982;-0,077925804;-0,077915259;-0,063167605;0,515011102;-0,527900801;0,336087309;-0,679368555;0,312723541;-0,077884024;0,868194941;-0,56473364;1,071898317;-0,077915442;-0,077915508;-0,077895263;-0,077890251;-0,07791017;-0,077918898;-0,077920071;-0,07791733;-0,077914419;-0,077881891;-0,969001505;-0,904582956;-0,077923919;-0,077887259;-0,077893773;0,656212785;-0,077908779;-0,077904267
-1,255534485;-0,079168168;-0,079131796;-0,441860538;-0,079170611;0,710348129;-0,079159056;0,597190734;-0,675664242;-0,079148566;0,531626957;0,021526916;-0,079155512;-0,530728905;-0,079172242;-0,079154043;-0,303132927;-0,671845532;-0,079167329;-0,079143204;-0,07916188;-0,079140654;0,738072839;-0,078710146;-0,639565157;-0,298280939;-0,079158262;-0,07914461;-0,0791582;-0,079150736;-0,079150661;0,327096193;-0,336491921;-0,079165605;-0,079163075;-0,07914089;0,621350205;-0,079161021;0,294966454;-0,873683539;-0,025357296;0,357020058;-0,474825806;-0,079134449;0,779224702;-0,682593887;-0,07916135;-0,079155659;-0,311640817;-0,079155669;0,618405605;-0,079144256;-0,079145193;0,399274113;-0,079151193;0,433646509;-0,079155338;-0,684781847;-0,079131837;-0,555327809;-0,889227968;0,053809437;0,324950922;-0,229728535;0,236762897;-0,079152228;-0,079167669;-0,079162097;-0,079154612;-0,079143491;-0,079152675;-0,049036913;0,119985398;-0,911240872;-0,134233541;-0,079160986;-0,079136218;-0,079177744;-0,17277601;-0,078933908;-0,079140845;-0,079166196;-0,079166627;-0,079171305;-0,079168541;-0,079155541;0,557311205;-0,813256843;-0,07917191;0,167560765;0,688884475;-0,07915638;-0,812423582;-0,079170511;-0,728495373;0,260873211;0,454604677;-0,927846909;-0,07914312;-0,079156502;-0,079139285;-0,079162062;-0,939216998;-0,079168179;0,915458132;0,315538182;0,412917703;-0,903524963;0,161448107;-0,079138544;0,750267998;-0,079150417;0,08100117;0,13918548;-0,079163343;-0,079170639;-0,079163252;-0,061272244;-0,809772406;-0,079145232;-0,079130956;-0,079137844;0,114766711;1,162864317;0,272666292;0,493941717;0,77811825;0,612090042;-0,079168969;-0,217249687;0,672340443;-0,09927733;-0,079137858;-0,079138518;-0,07915934;-0,079163632;-0,079144186;-0,079132684;-0,079136208;-0,079137355;-0,079141799;-0,079170182;-0,906466871;-0,680119723;-0,079130099;-0,079166431;-0,079162883;0,33512991;-0,079146987;-0,079150871
-1,043583979;-0,070781544;-0,070721774;-0,216976659;-0,070786389;0,247456948;-0,070766911;-0,291655918;0,436588053;-0,070751856;0,031370204;-0,712326767;-0,07076245;-0,742956741;-0,070783835;-0,070757258;0,207222739;0,445608641;-0,070779001;-0,070739648;-0,070770992;-0,070737412;-0,48623118;-0,070335701;0,41907315;-0,588011717;-0,070766425;-0,070742958;-0,070760764;-0,070755382;-0,070759802;0,617285403;-0,643639035;-0,070762332;-0,070775868;-0,070737508;-0,628807572;-0,070771331;-1,143902564;0,370005745;-0,19370746;0,201687521;0,579388728;-0,070726905;0,689542882;-0,773968813;-0,070768954;-0,070760016;0,272382931;-0,070762861;0,382328342;-0,070740594;-0,070744793;-0,796050819;-0,070757027;0,225735536;-0,070759767;-0,682131716;-0,070722287;-0,776629397;-0,016119467;0,599369268;0,255495523;0,123370185;0,251817477;-0,070756644;-0,07075583;-0,070771573;-0,070759369;-0,070741471;-0,070756425;-0,685791397;0,787977232;-0,567593927;-0,000601616;-0,070771118;-0,070728605;-0,070787635;0,872738098;-0,070630272;-0,070736502;-0,070779485;-0,070778286;-0,070787647;-0,070783853;-0,070763633;0,62749672;-0,575402221;-0,070788702;-0,034918497;-0,389150714;-0,07076233;0,369917433;-0,070785324;0,526159513;0,043887156;0,648046477;-0,947840746;-0,070740648;-0,070763958;-0,070734601;-0,070791227;0,315474033;-0,070783193;0,600213085;-0,393868612;0,526828355;-0,924202675;0,917917808;-0,070733725;0,493319854;-0,070751398;0,054092152;-1,00547335;-0,070774896;-0,070789079;-0,070773097;0,459034702;0,371335252;-0,070743508;-0,070721496;-0,070731862;0,208379177;-0,501552571;0,758813491;0,548242427;-0,710383548;-0,995181483;-0,070786143;-0,617254067;-0,51703916;-0,169733207;-0,070732197;-0,07073282;-0,070766585;-0,070775069;-0,070743139;-0,070724838;-0,07072856;-0,070730981;-0,070736268;-0,070787571;-0,858747545;-0,538202288;-0,070721298;-0,070777704;-0,070772978;0,030513669;-0,070748204;-0,070752191
